"","MLS # Link","St","Area","Address","Subdivision/Complex","","List Price","Sale Price","#Beds","#FBaths","#HBaths","SqFt LA","Type of Property","Year Built","#Garage Spaces","Pool YN","Waterfront Property (Y/N)","Design","Lot SqFt"
"501","A11703560","CS","3270","607 NE 17th Way","VICTORIA PARK CORR AMEN P Victoria Vista Townhomes","","$1,599,000","$1,500,000","3","2","1","¤2,669","Townhouse","2002","2","","No","",""
"501","F10454511","CS","3270","304 NE 12th Ave Unit#304","VICTORIA PARK VICTORIA PARK","","$1,599,000","$1,500,000","4","3","1","2,682","Townhouse","2002","2","","No","",""
"501","F10551732","CS","3370","2116 NE 25th Street","CORAL POINT ","","$1,599,000","$1,495,000","4","2","0","1,874","Single","1968","","Yes","Yes","","7,002"
"501","F10535076","CS","3470","619 SW 10th Street Unit#N/A","Tarpon River Tarpon River","","$1,599,000","$1,200,000","3","4","0","2,888","Townhouse","2019","2","","No","",""
"501","F10498762","CS","3800","100 E Las Olas Blvd Unit#1701","100 Las Olas 100 Las Olas","","$1,599,000","$1,599,000","3","2","1","2,395","Condo","2020","2","","No","",""
"501","F10494627","CS","3280","161 Isle of Venice Unit#203","Palms On Venice Palms On Venice","","$1,597,000","$1,550,000","3","3","1","2,052","Condo","2016","2","","Yes","",""
"501","F10556379","CS","","411 N New River Drive Unit#2903","LAS OLAS GRAND LAS OLAS GRAND","","$1,595,000","$1,350,000","2","2","1","2,110","Condo","2005","2","No","Yes","","0"
"501","F10469125","CS","3160","777 Bayshore Dr Unit#PH-3","Americas On The Park Americas On The Park","","$1,595,000","$1,500,000","4","3","1","3,040","Condo","1976","1","","Yes","",""
"501","F10503911","CS","3170","701 N Fort Lauderdale Beach Blvd Unit#212","Paramount Paramount","","$1,595,000","$1,450,000","2","2","0","1,667","Condo","2017","2","","Yes","",""
"501","A11563575","CS","3170","2200 S Ocean Ln Unit#1102","POINT OF AMERICAS POINT OF AMERICAS","","$1,595,000","$1,520,000","2","2","","¤2,003","Condo","1971","1","","Yes","",""
"501","A11553623","CS","3170","2200 S OCEAN LN Unit#1909","POINT OF AMERICAS POINT OF AMERICAS","","$1,595,000","$1,545,000","2","2","0","¤1,641","Condo","1971","1","","Yes","",""
"501","F10531174","CS","3260","2770 NE 14th St Unit#303","Aquarius Aquarius","","$1,595,000","$1,595,000","3","3","1","2,077","Condo","2016","2","","Yes","",""
"501","B26009153","CS","3270","804 NE 2nd Street","8Hundred North ","","$1,595,000","$1,570,000","3","3","1","2,639","Townhouse","2024","2","No","No","",""
"501","A11937405","CS","3270","609 NE 8th Ave Unit#A","PROGRESSO None","","$1,595,000","$1,575,000","4","3","1","¤2,316","Townhouse","2023","1","","No","",""
"501","F10488627","CS","3280","91 Hendricks Isle","Hendricks Isle Hendricks Isle","","$1,595,000","$1,555,000","3","2","1","2,162","Townhouse","1999","2","","Yes","",""
"501","F10435416","CS","3280","411 N New River Dr E Unit#3203","LAS OLAS GRAND LAS OLAS GRAND","","$1,595,000","$1,495,000","2","2","1","2,110","Condo","2005","1","","Yes","",""
"501","R11092145","CS","3370","2409 NE 18th Avenue","Middle River Manor ","","$1,595,000","$1,620,000","3","3","0","1,882","Single","1955","1","Yes","Yes","","7,000"
"501","A12009907","CS","3380","1137 NE 11th ave","Lake Ridge Lake ridge","","$1,595,000","$1,500,000","4","3","1","","Townhouse","2026","2","","No","",""
"501","F10436823","CS","3600","814 SE 12th Street Unit#814","RIO SOUTH RESIDENCES RIO SOUTH RESIDENCES","","$1,595,000","$1,540,000","4","4","0","2,832","Townhouse","2025","1","","No","",""
"501","R11163708","CS","3800","100 E Las Olas Boulevard Unit#3001","100 Las Olas Condominium ","","$1,595,000","$1,595,000","3","2","1","2,395","Condo","2020","2","No","No","",""
"501","B26023893","CS","3260","2222 NE 15th Court","BAL HARBOUR 1ST ADD ","","$1,590,000","$1,562,000","3","2","1","2,691","Single","1961","2","Yes","No","Substantially Remodeled","7,500"
"501","A11878056","CS","3480","1206 Mango Isle","SOUTH NEW RIVER ISLES SEC ","","$1,590,000","$1,535,000","3","3","","¤1,693","Single","1954","1","No","Yes","Detached","¤6,890"
"501","F10468364","CS","3370","2000 Coral Gardens Dr","Coral Gardens Amd 32-21 B ","","$1,589,000","$1,400,000","4","3","0","1,895","Single","1954","0","Yes","No","","9,512"
"501","F10490519","CS","3470","1504 SW 5TH ST","GILL ISLES ","","$1,585,000","$1,425,000","4","3","0","2,500","Single","1959","1","No","Yes","",""
"501","F10533673","CS","3270","1415 NE 6TH ST","CHS OF SW1/4 OF NE1/4 LYI ","","$1,580,000","$1,400,000","4","3","1","2,222","Single","2018","2","No","No","","2,869"
"501","F10533221","CS","3170","153 N Seabreeze Boulevard Unit#1004-S","SELENE OCEANFRONT RESIDEN SELENE OCEANFRONT RESIDEN","","$1,575,000","$1,500,000","2","2","1","1,707","Condo","2025","1","","Yes","",""
"501","A11823981","CS","3800","333 Las Olas Way Unit#804","LAS OLAS RIVER HOUSE COND Las Olas River House","","$1,575,000","$1,500,000","2","3","0","¤2,129","Condo","2004","1","","Yes","",""
"501","A11638732","CS","3480","1111 SW 18th Ct","YELLOWSTONE PARK ","","$1,565,000","$1,475,000","6","6","0","¤3,888","Single","2005","1","Yes","No","Detached","¤6,248"
"501","F10533875","CS","3170","2100 Manatee Drive","Harbour Heights Add 35-21 ","","$1,555,000","$1,440,000","3","2","0","2,050","Single","1958","","No","No","","10,619"
"501","F10490838","CS","3160","715 Bayshore Drive Unit#904","La Rive La Rive","","$1,550,000","$1,550,000","3","3","1","2,992","Condo","2004","2","","Yes","",""
"501","F10490622","CS","3160","2000 NE 31st Avenue","Dolphin Isles ","","$1,550,000","$1,385,750","3","2","0","2,292","Single","1953","2","Yes","No","","8,800"
"501","F10466562","CS","3160","2020 NE 32nd Ave","LAUDERDALE BEACH EXT ","","$1,550,000","$1,480,000","3","2","0","1,622","Single","1953","2","Yes","No","","8,250"
"501","B26014994","CS","3260","1420 Coral Ridge Drive","CORAL RIDGE ","","$1,550,000","$1,550,000","3","2","0","2,034","Single","1948","","Yes","No","","11,821"
"501","F10530350","CS","3260","2740 NE 29th Street","Coral Ridge Galt Add 1 ","","$1,550,000","$1,382,500","4","3","0","2,297","Single","1955","2","Yes","No","","10,001"
"501","B26012025","CS","3270","715 N Victoria Park Road","VICTORIA HIGHLANDS AMD PLA ","","$1,550,000","$1,500,000","3","3","0","1,810","Single","1951","1","Yes","No","Ranch","7,318"
"501","F10525688","CS","3270","916 NE 17th Avenue Unit#A","ONE PALM ONE PALM","","$1,550,000","$1,550,000","3","3","1","2,532","Townhouse","2025","1","","No","",""
"501","A11943891","CS","3280","1424 SE 12th St Unit#2A","HEMINGWAY LANDINGS CONDO HEMINGWAY LANDINGS","","$1,550,000","$1,365,000","3","3","1","¤2,288","Condo","2009","2","","Yes","",""
"501","A11771636","CS","3380","1718 N Victoria Park Rd","Poinsettia Heights ","","$1,550,000","$1,460,000","3","2","1","¤2,242","Single","2021","0","Yes","No","Detached","¤7,841"
"501","F10463559","CS","3380","1120 NE 13th Ave Unit#1120","1120 ne 13th 1120 ne 13th","","$1,550,000","$1,560,000","4","4","0","2,850","Townhouse","2024","2","","No","",""
"501","A11638995","CS","3600","720 Ponce De Leon Dr","RIO VISTA ISLES ","","$1,550,000","$1,350,000","4","3","0","¤2,000","Single","1931","1","No","No","Detached","¤5,783"
"501","F10478702","CS","3270","1509 NE 5th St","Las Olas Park Corr 6-12 B ","","$1,549,999","$1,437,500","4","2","1","2,396","Single","1931","1","Yes","No","","8,125"
"501","B26013148","CS","3160","101 S Fort Lauderdale Beach Boulevard Unit#1406","LAS OLAS BEACH CLUB ","","$1,549,995","$1,400,000","2","2","0","1,905","Condo","2007","1","No","Yes","","0"
"501","F10445172","CS","3370","2501 NE 19th Ave","Middle River Manor 33-29 ","","$1,549,000","$1,500,000","4","3","1","3,628","Single","1954","2","Yes","Yes","","7,000"
"501","F10491201","CS","3480","1461 SW 21st Ct","River Oaks 173-114 B ","","$1,549,000","$1,450,000","5","4","0","3,089","Single","2021","2","Yes","No","","5,232"
"501","F10528263","CS","3170","2100 S Ocean Lane Unit#1707","Point of Americas Point of Americas","","$1,545,000","$1,400,000","2","2","0","2,116","Condo","1969","1","","Yes","",""
"501","F10544628","CS","3370","2713 NE 21st Ave","CORAL SHORES ","","$1,529,000","$1,529,000","4","3","0","2,711","Single","1975","2","Yes","No","","9,867"
"501","F10526219","CS","3260","2808 NE 22nd St","Coral Ridge North 28-37 B ","","$1,525,000","$1,400,000","4","3","0","1,980","Single","1955","2","Yes","No","","10,000"
"501","F10444465","CS","3260","2433 NE 26th Ave","Coral Ridge Galt Add 27-4 ","","$1,525,000","$1,400,000","3","2","0","1,912","Single","1952","2","Yes","No","","10,000"
"501","F10526537","CS","3270","1608 NE 5th St","Victoria Park Victoria Park","","$1,525,000","$1,350,000","4","3","1","2,910","Townhouse","2006","2","","No","",""
"501","F10465851","CS","3480","1121 Mango Isle","SOUTH NEW RIVER ISLES SEC ","","$1,525,000","$1,466,000","3","2","1","1,768","Single","1954","2","No","Yes","","6,890"
"501","R11010192","CS","3800","100 E Las Olas Boulevard Unit#1904","100 LAS OLAS CONDO ","","$1,525,000","$1,525,000","2","3","0","1,867","Condo","2020","2","No","Yes","High Rise",""
"501","F10529982","CS","3160","525 N Fort Lauderdale Beach Boulevard Unit#1610","Four Seasons Four Seasons","","$1,500,000","$1,325,000","1","2","0","729","Condo","2022","1","No","No","","0"
"501","F10469044","CS","3160","1 N Fort Lauderdale Beach Blvd Unit#1501","Ritz Carlton Ritz Carlton","","$1,500,000","$1,250,000","2","2","1","1,550","Condo","2007","1","","Yes","",""
"501","F10535423","CS","3170","100 S Birch Rd Unit#2502C","Jackson Tower Las Olas Jackson Tower Las Olas","","$1,500,000","$1,350,000","3","2","1","1,990","Condo","2001","2","","Yes","",""
"501","F10498343","CS","3260","2709 NE 28th St","Coral Ridge Galt Add 1 ","","$1,500,000","$1,493,000","4","4","1","2,646","Single","1958","4","Yes","No","","10,001"
"501","F10469713","CS","3260","1627 Coral Ridge Dr","Coral Ridge 21-50 B ","","$1,500,000","$1,425,000","2","2","0","1,606","Single","1947","1","No","No","","11,949"
"501","F10449913","CS","3260","1600 Middle River Dr","Coral Ridge 21-50 B ","","$1,500,000","$1,450,000","4","3","1","2,813","Single","1961","0","Yes","No","","11,781"
"501","A12049263","CS","3270","1232 NE 17th Ter","LAKE RIDGE ","","$1,500,000","$1,500,000","3","3","1","","Single","2026","2","Yes","No","Attached","¤4,254"
"501","A11894506","CS","3270","815 NE 17th Ter","Victoria Park Victoria Park","","$1,500,000","$1,495,000","3","3","1","¤2,255","Townhouse","2024","1","","No","",""
"501","A11692272","CS","3270","601 NE 15th Ave Unit#0","Victoria Park Victoria Park","","$1,500,000","$1,350,000","4","3","1","¤2,290","Townhouse","2019","2","","No","",""
"501","A12009308","CS","3280","417 Hendricks Isle","VICTORIA ISLES 417 Hendricks Isle","","$1,500,000","$1,500,000","3","3","1","¤2,992","Townhouse","2003","2","","Yes","",""
"501","F10536456","CS","3370","101 NE 21st St","Wilton Manors ","","$1,500,000","$1,390,000","4","4","0","3,022","Single","2006","2","Yes","No","","6,249"
"501","F10478322","CS","3370","2125 NE 16TH AVE","EDGEWATER ESTATES ","","$1,500,000","$1,495,000","3","2","0","2,041","Single","1958","2","Yes","Yes","",""
"501","B26028994","CS","3380","1524 NE 17th Avenue","PROGRESSO ","","$1,500,000","$1,500,000","4","4","0","2,826","Single","2006","2","Yes","No","","8,100"
"501","A11865438","CS","3380","1320 NE 16th Ave Unit#B","Lake ridge Lake ridge","","$1,500,000","$1,400,000","3","3","1","¤2,330","Townhouse","2025","2","","No","",""
"501","F10531445","CS","3600","1323 SE 13th Ter","Lauderdale Harbors ","","$1,500,000","$1,450,000","3","2","0","1,911","Single","1952","0","No","No","","7,000"
"501","A11844027","CS","3260","2647 NE 27th Ave","CORAL RIDGE GALT ADD NO 1 ","","$1,499,999","$1,450,000","4","3","1","¤2,069","Single","1956","2","Yes","No","Attached","¤10,525"
"501","F10537651","CS","3600","815 SE 11th Ave","RIO VISTA ","","$1,499,999","$1,400,000","3","3","0","1,947","Single","1938","0","No","No","","6,250"
"501","A12029275","CS","3250","2716 NE 29th Ct","CORAL RIDGE GALT ADD NO 1 ","","$1,499,900","$1,550,000","3","3","0","¤2,093","Single","1954","2","Yes","No","Attached","¤10,001"
"501","A11950642","CS","3160","3309 NE 16th Ct","LAS OLAS BY THE SEA EXT ","","$1,499,000","$1,350,000","2","1","0","¤872","Single","1946","0","No","No","Detached","¤6,236"
"501","F10532655","CS","3170","77 S Birch Rd Unit#5D","The Portofino The Portofino","","$1,499,000","$1,450,000","2","3","0","1,580","Condo","1982","1","","Yes","",""
"501","F10531740","CS","3170","1 Las Olas Circle Unit#1102","Venetian Condominium Venetian Condominium","","$1,499,000","$1,425,000","2","2","0","1,625","Condo","1970","1","","Yes","",""
"501","A11711209","CS","3170","2100 S Ocean Ln Unit#2102","POINT OF AMERICAS CONDO POINT OF AMERICAS","","$1,499,000","$1,455,000","2","2","0","¤1,879","Condo","1969","1","","Yes","",""
"501","F10467363","CS","3170","100 S Birch Rd Unit#2501","Jackson Tower Las Olas Jackson Tower Las Olas","","$1,499,000","$1,450,000","3","2","1","1,998","Condo","2001","1","","Yes","",""
"501","F10456807","CS","3170","100 S Birch Rd Unit#1801A","Jackson Tower Las Olas Jackson Tower Las Olas","","$1,499,000","$1,400,000","3","2","1","1,998","Condo","2001","2","","No","",""
"501","F10488251","CS","3260","2836 NE 22 Street","CORAL RIDGE NORTH ","","$1,499,000","$1,450,000","3","2","0","1,726","Single","1957","0","Yes","No","","10,000"
"501","F10521374","CS","3270","1309 NE 3rd Street","Stranahans Sub 3-115 D 2- ","","$1,499,000","$1,250,000","3","4","0","2,430","Single","2018","1","Yes","No","","7,000"
"501","F10527154","CS","3280","1025 SE 2nd Ct Unit#1025","Venetian Landings Venetian Landings","","$1,499,000","$1,440,000","3","3","1","2,902","Townhouse","2004","2","","No","",""
"501","F10446051","CS","3280","410 Hendricks Isle Unit#204","Landings at Las Olas Landings at Las Olas","","$1,499,000","$1,400,000","3","3","1","2,687","Condo","2005","2","","Yes","",""
"501","F10433988","CS","3280","48 Hendricks Isle Unit#3A-A","THE MERITAGE THE MERITAGE","","$1,499,000","$1,400,000","3","3","1","2,458","Condo","2006","2","","Yes","",""
"501","A11731692","CS","3370","2101 NE 29th Ct","CORAL SHORES ","","$1,499,000","$1,480,000","3","3","0","¤2,011","Single","2015","1","Yes","No","Detached","¤7,001"
"501","F10461612","CS","3170","1665 S Ocean Ln Unit#190","The Oceanage The Oceanage","","$1,498,000","$1,362,500","3","2","0","1,273","Condo","1973","0","","Yes","",""
"501","F10538103","CS","3160","151 N Seabreeze Boulevard Unit#1103-E","SELENE SELENE","","$1,495,000","$1,425,000","2","2","1","1,682","Condo","2025","1","","Yes","",""
"501","F10458643","CS","3170","1680 S Ocean Unit#251","Oceanage Oceanage","","$1,495,000","$1,315,000","2","2","0","1,297","Condo","1978","0","","Yes","",""
"501","F10449737","CS","3170","1680 S Ocean Ln Unit#151","Oceanage Oceanage","","$1,495,000","$1,280,000","3","2","0","1,273","Condo","1973","0","","Yes","",""
"501","A11493971","CS","3170","2100 S Ocean Ln Unit#1206","POINT OF AMERICAS POINT OF AMERICAS","","$1,495,000","$1,420,000","3","4","","¤2,524","Condo","1969","1","","Yes","",""
"501","F10479692","CS","3260","2750 NE 14th St","Seminole Townhouse Seminole Townhouse","","$1,495,000","$1,450,000","3","2","2","3,415","Townhouse","2003","2","","Yes","",""
"501","F10456610","CS","3260","2610 Yacht Club Blvd","Coral Ridge ","","$1,495,000","$1,285,000","3","3","0","2,078","Single","1958","1","Yes","No","","10,001"
"501","A12010979","CS","3270","744 NE 18th Ave","VICTORIA HIGHLANDS ","","$1,495,000","$1,440,000","3","3","0","¤2,456","Single","1947","1","Yes","No","Detached","¤8,386"
"501","F10531621","CS","3270","921 NE 17th Terrace Unit#A","Victoria Park Victoria Park","","$1,495,000","$1,495,000","3","3","1","2,532","Townhouse","2025","1","","No","",""
"501","F10516308","CS","3270","916 NE 17th Ave","ONE PALM ONE PALM","","$1,495,000","$1,495,000","3","3","1","2,532","Townhouse","2025","1","","No","",""
"501","A12004468","CS","3280","609 NE 8th Ave Unit#B","PROGRESSO 609 NE 8 AVE","","$1,495,000","$1,400,000","4","3","1","¤2,264","Townhouse","2024","1","","No","",""
"501","F10436914","CS","3370","2841 NE 14th Ave","MIDDLE RIVER ESTATES ","","$1,495,000","$1,295,000","3","3","0","2,132","Single","1959","0","Yes","Yes","","8,518"
"501","F10554119","CS","3380","1113 NE 11th Avenue","Progresso 2-18 D ","","$1,495,000","$1,300,000","3","2","0","2,128","Single","2017","2","Yes","No","","6,749"
"501","F10438915","CS","3480","1324 Orange Isle","Mrs E F Marshalls Sub Rev ","","$1,495,000","$1,370,000","3","2","0","1,839","Single","1958","2","Yes","Yes","","12,907"
"501","F10533215","CS","3600","1532 SE 12th Street Unit#304","Vela Vista Vela Vista","","$1,495,000","$1,300,000","2","3","0","2,067","Condo","2017","2","","Yes","",""
"501","F10441416","CS","3600","1532 SE 12th Street Unit#203","Vela Vista Vela Vista","","$1,495,000","$1,200,000","2","2","1","1,761","Condo","2016","2","","Yes","",""
"501","F10451036","CS","3370","2181 NE 27th Dr","Coral Gardens 30-7 B ","","$1,490,000","$1,390,000","4","3","0","2,102","Single","1956","0","Yes","Yes","","6,899"
"501","F10453488","CS","3170","100 S Birch Rd Unit#2504","Jackson Tower Las Olas Jackson Tower Las Olas","","$1,485,000","$1,330,000","3","2","1","1,934","Condo","2001","2","","Yes","",""
"501","F10453256","CS","3270","701 N Victoria Park Rd","Victoria Highlands Amd ","","$1,485,000","$1,395,000","3","2","0","1,573","Single","1941","0","Yes","No","","8,449"
"501","F10507135","CS","3380","1719 Poinsettia Dr","Poinsettia Heights River ","","$1,484,000","$1,425,000","4","3","0","1,978","Single","1954","0","Yes","Yes","","9,332"
"501","F10535607","CS","3170","100 S Birch Road Unit#2702","Jackson Tower Jackson Tower","","$1,480,000","$1,400,000","3","2","1","1,990","Condo","2001","2","","Yes","",""
"501","F10532094","CS","3160","508 N Birch Road Unit#508","Marbella Townhomes Marbella Townhomes","","$1,475,000","$1,300,000","4","3","1","2,706","Townhouse","2006","2","","No","",""
"501","A11902007","CS","3270","308 NE 14th Ave","VICTORIA PARK CORR AMEN P Victoria Park","","$1,475,000","$1,412,500","4","4","","¤2,326","Townhouse","2023","1","","No","",""
"501","A11869688","CS","3280","1606 SE 1st St","COLEE HAMMOCK ","","$1,475,000","$1,404,925","3","2","0","¤1,893","Single","1936","0","Yes","No","Detached","¤6,750"
"501","F10514149","CS","3370","2020 NE 3rd Terrace","Wilton Manors First Add 2 ","","$1,475,000","$1,100,000","2","3","0","1,608","Single","1952","0","Yes","No","","9,309"
