"","MLS # Link","St","Area","Address","Subdivision/Complex","","List Price","Sale Price","#Beds","#FBaths","#HBaths","SqFt LA","Type of Property","Year Built","#Garage Spaces","Pool YN","Waterfront Property (Y/N)","Design","Lot SqFt"
"1501","F10459830","C","3460","739 NW 2nd Ave","Progresso 2-18 D ","","$540,000","","3","2","0","1,709","Single","2017","1","No","No","","3,250"
"1501","A11983284","C","3490","2927 SW 18th Ter","Edgewood Townhomes Edgewood Townhomes","","$540,000","","3","2","1","¤2,350","Townhouse","2006","1","","No","",""
"1501","F10426609","C","3400","2012 NW 11th Ave","Hillmont-Middle River Vis ","","$539,999","","3","2","0","1,513","Single","1958","2","Yes","No","","6,500"
"1501","A11763650","C","3370","1747 NE 4th Ave Unit#F2","River Landings RIVER LANDINGS","","$539,000","","3","2","1","¤1,760","Townhouse","2002","1","","No","",""
"1501","B26022651","C","3390","2216 NW 2nd Avenue","MAURERS HIGHPOINT FIRST AD ","","$539,000","","3","2","0","1,232","Single","1958","","No","No","","4,705"
"1501","A11802955","C","3460","1201 NE 1st Ave","PROGRESSO ","","$539,000","","2","1","","¤728","Single","1946","0","No","No","Detached","¤10,142"
"1501","B26005637","C","3470","1032 SW 15th Terrace","RIVERSIDE NO 3 ","","$539,000","","2","1","0","1,026","Single","1956","","No","No","Substantially Remodeled","6,000"
"1501","F10518076","C","3500","251 SW 22nd Street","Crossaint Park ","","$539,000","","2","1","0","697","Single","1954","0","No","No","","6,750"
"1501","F10545316","C","3800","511 SE 5th Ave Unit#1913","NURIVER LANDING NURIVER LANDING","","$539,000","","2","2","0","1,270","Condo","2005","1","","Yes","",""
"1501","F10490266","C","3160","2029 N Ocean Blvd Unit#303","TRADEWINDS BY THE SEA TRADEWINDS BY THE SEA","","$535,000","","2","2","0","1,100","Condo","1980","1","","No","",""
"1501","A11858043","C","3700","505 Northeast 2nd Unit#16L","Viceroy Fort Lauderdale Viceroy Fort Lauderdale","","$535,000","","0","1","","","Condo","2029","1","","No","",""
"1501","F10496374","C","3800","511 SE 5th Ave Unit#1119","NURIVER LANDING CONDO NURIVER LANDING CONDO","","$535,000","","2","2","0","1,113","Condo","2005","1","","Yes","",""
"1501","A11727717","C","3331","2841 NW 9th Ave","JENADA VILLAS 1 ADD ","","$534,995","","3","2","0","¤1,560","Single","1959","2","No","No","Attached","¤7,002"
"1501","A11663963","C","3380","1033 NE 17th Way Unit#2102","VILLA MEDICI CONDO Villa Medici","","$534,990","","3","3","1","¤1,780","Townhouse","2005","2","","No","",""
"1501","A11689471","C","3700","454 NE 2nd Ave Unit#27","NORTH LAUDERDALE AMENDED East Villas","","$534,917","","2","2","1","¤1,710","Condo","2003","1","","No","",""
"1501","A11722594","C","3370","81 NE 17th Ct","MIDDLE RIVER TOWNHOUSES MIDDLE RIVER TOWNHOUSES","","$534,000","","2","2","1","¤1,791","Townhouse","1981","0","","Yes","",""
"1501","A11935520","C","3470","1101 SW 19th Ave","RIVERSIDE PARK ","","$534,000","","3","2","0","¤950","Single","1960","0","No","No","Detached","¤5,366"
"1501","A11626560","C","3160","551 N Fort Lauderdale Beach Blvd Unit#H1007","551 FLB CONDOMINIUM HOTEL The Ocean Resort Residenc","","$530,000","","1","1","0","¤579","Condo","2009","1","","Yes","",""
"1501","R11003764","C","3400","1108 NW 3rd Avenue","PROGRESSO ","","$530,000","","3","2","0","1,160","Single","1950","0","No","No","","6,748"
"1501","B26020012","C","3490","2660 SW 12th Terrace","DEVONSHIRE ","","$530,000","","3","2","0","1,304","Single","1940","","No","No","Ranch","6,085"
"1501","A11924103","C","3490","2927 SW 18th Ter","CLAIRE LAKE Edgewood Townhomes","","$530,000","","3","2","1","¤2,350","Townhouse","2007","1","","No","",""
"1501","F10486701","C","3700","505 NE 2nd Street Unit#15L","Viceroy Fort Lauderdale Viceroy Fort Lauderdale","","$530,000","","0","1","0","539","Condo","2029","1","","No","",""
"1501","A11668424","C","3480","501 SW 14th St","LAUDERDALE ","","$529,999","","2","1","0","¤1,072","Single","1950","0","Yes","No","Detached","¤6,750"
"1501","R11094779","C","3400","1530 NW 18 Court","LAUDERDALE MANORS AMEN RES ","","$529,900","","3","2","0","1,122","Single","1954","0","No","No","Garden Apartment","8,785"
"1501","R11059777","C","3260","2717 Yacht Club Boulevard Unit#6a","SUNRISE BAY CLUB CO-OP ","","$529,000","","2","2","0","1,030","Co-Op","1956","0","No","Yes","","51,150"
"1501","F10435296","C","3260","1160 N Federal Hwy Unit#1014","East Point Towers East Point Towers","","$529,000","","2","2","0","1,920","Condo","1978","1","","Yes","",""
"1501","F10471706","C","3370","2617 NE 14th Ave Unit#308","Wilton Station Wilton Station","","$527,900","","2","2","0","1,402","Condo","2006","0","","No","",""
"1501","F10451750","C","3160","2841 N Ocean Blvd Unit#301","Vantage View Vantage View","","$525,000","","2","2","0","1,200","Condo","1976","1","","No","",""
"1501","A11610475","C","3160","520 Orton Ave Unit#201","GARDEN VIEW APARTMENTS CO Garden View","","$525,000","","2","2","0","¤1,267","Condo","1985","0","","No","",""
"1501","A11610434","C","3160","520 Orton Ave Unit#204","GARDEN VIEW APARTMENTS CO CENTRAL BEACH","","$525,000","","2","2","0","¤1,267","Condo","1985","0","","No","",""
"1501","A11609766","C","3160","520 Orton Ave Unit#403","GARDEN VIEW APARTMENTS CO GARDEN VIEW","","$525,000","","2","2","0","¤1,266","Condo","1985","0","","No","",""
"1501","F10425980","C","3160","9 N Birch Rd Unit#403","HARBOR HOUSE EAST CONDO HARBOR HOUSE EAST CONDO","","$525,000","","1","1","0","640","Condo","1966","1","","Yes","",""
"1501","R11035867","C","3170","2000 S Ocean Drive Unit#208","EVERGLADES HOUSE CONDO ","","$525,000","","1","1","1","1,092","Condo","1965","0","No","Yes","",""
"1501","F10468621","C","3170","3000 Holiday Dr Unit#606","Maya Marca Condominium Maya Marca Condominium","","$525,000","","2","2","0","1,214","Condo","1966","1","","Yes","",""
"1501","F10457556","C","3170","3000 Holiday Dr Unit#1102","Maya Marca Maya Marca","","$525,000","","1","1","1","1,179","Condo","1966","1","","Yes","",""
"1501","F10493688","C","3280","2500 E Las Olas Blvd Unit#307","Marine Tower Marine Tower","","$525,000","","2","2","0","1,230","Condo","1969","1","","No","",""
"1501","A11847409","C","3370","1401 NE 5th Ter","PROGRESSO ","","$525,000","","3","2","0","¤1,249","Single","1942","0","No","No","Detached","¤6,760"
"1501","A11917164","C","3380","1412 NE 17th St","ALLENWOOD ","","$525,000","","2","1","1","¤736","Single","1959","0","No","No","Detached","¤7,499"
"1501","F10528816","C","3380","1025 NE 18th Ave Unit#103","Galleria Lofts Condos Galleria Lofts Condos","","$525,000","","2","2","1","1,938","Condo","2017","1","","No","",""
"1501","A11678172","C","3380","520 SE 5th Ave Unit#2211","LAS OLAS BY THE RIVER CON LAS OLAS BY THE RIVER","","$525,000","","3","2","0","¤1,447","Condo","2001","2","","No","",""
"1501","A11915645","C","3470","1928 SW 5th Blvd","RIVERSIDE NO 2 The Edge on 20th","","$525,000","","3","2","1","¤1,586","Townhouse","2021","1","","No","",""
"1501","F10475624","C","3470","243 SW 13th Ter Unit#243","Sailboat Bend Sailboat Bend","","$525,000","","3","2","1","1,939","Condo","2005","0","","No","",""
"1501","F10471367","C","3470","1200 SW 4th St","Waverly Place 2-19 D ","","$525,000","","2","1","0","768","Single","1940","0","Yes","No","","6,750"
"1501","A11643831","C","3560","1535 NW 9th Ave","LAUDERDALE VILLAS ","","$525,000","","4","2","0","¤1,504","Single","1952","0","No","No","Detached","¤12,465"
"1501","F10478718","C","3700","505 NE 2nd Street Unit#16L","Viceroy Viceroy","","$525,000","","0","1","0","539","Condo","2029","1","","No","",""
"1501","F10465837","C","3260","1170 N Federal Highway Unit#702","East Point Tower East Point Tower","","$523,000","","2","2","0","1,920","Condo","1973","1","","Yes","",""
"1501","A11682105","C","3010","536 NW 13th Ave","FIRST ADD TO TUSKEGEE PAR ","","$520,000","","3","2","1","","Single","2024","0","No","No","Attached","¤3,955"
"1501","A11859882","C","3160","2701 N Ocean Blvd Unit#14B","EMBASSY TOWER INC CONDO Embassy Tower 1","","$520,000","","2","2","0","¤1,200","Condo","1972","1","","No","",""
"1501","A11749698","C","3160","551 N Fort Lauderdale Beach Blvd Unit#H1007","FLB CONDOMINIUM HOTEL The Ocean Resort Residenc","","$520,000","","1","1","","579","Condo","2009","1","","Yes","",""
"1501","R11093695","C","3270","100 N Federal Highway Unit#1004","WAVERLY AT LAS OLAS CONDO ","","$520,000","","2","2","0","1,271","Condo","2005","1","No","No","","365"
"1501","A11892458","C","3390","1106 NW 7th Ter","PROGRESSO ","","$520,000","","2","1","0","¤984","Single","1950","2","No","No","Detached","¤6,747"
"1501","A11638218","C","3460","530 NW 13th Ave","FIRST ADD TO TUSKEGEE PAR ","","$520,000","","3","2","1","","Single","2024","0","No","No","Detached","¤3,955"
"1501","A11912087","C","3270","731 NE 16th St","RESUB OF POR OF NORFOLK G ","","$519,900","","3","2","","","Single","1953","0","No","No","Detached","¤6,174"
"1501","A11681358","C","3460","823 NW 2nd St","FT LAUDERDALE LAND & DEV ","","$519,900","","4","2","0","¤1,424","Single","2000","1","No","No","Detached","¤7,750"
"1501","F10532010","C","3500","1835 Park Lane","CROISSANT PARK ","","$519,900","","3","3","0","1,095","Single","1953","1","No","No","","5,600"
"1501","F10504659","C","3160","200 S Birch Rd Unit#1005","Leisure Beach Leisure Beach","","$519,000","","1","1","0","647","Condo","1970","0","","Yes","",""
"1501","F10472653","C","3212","100 N Federal Hwy Unit#1224","Waverly at Las Olas Waverly at Las Olas","","$519,000","","2","2","0","1,228","Co-Op","2005","1","","No","",""
"1501","A11765327","C","3390","2917 NW 6th Ave","MARCH ESTATES AMEN ","","$519,000","","2","1","0","¤936","Single","1956","1","No","No","Detached","¤6,500"
"1501","F10467960","C","3400","814 SW 12th Pl","KIRK ESTATES 88-25 B LOT  ","","$519,000","","3","2","0","1,250","Single","1977","0","No","No","","3,701"
"1501","F10491612","C","3700","315 NE 3rd Ave Unit#1705","STRADA STRADA","","$519,000","","2","2","0","1,155","Condo","2007","1","","No","",""
"1501","A11736741","C","3800","511 SE 5th Ave Unit#2111","NURIVER LANDING CONDO NURIVER LANDING CONDO","","$516,000","","2","2","0","¤1,246","Condo","2006","1","","No","",""
"1501","A11485859","C","3270","100 N Federal Hwy Unit#526","WAVERLY AT LAS OLAS CONDO Waverly at Las Olas","","$515,000","","2","2","0","¤1,245","Condo","2005","1","","No","",""
"1501","A11753797","C","3380","1033 NE 17th Way Unit#404","VILLA MEDICI CONDO Villa Medici Condo","","$515,000","","3","3","1","¤1,780","Townhouse","2006","2","","No","",""
"1501","F10443660","C","3380","1033 NE 17th Way Unit#1204","Villa Medici Villa Medici","","$515,000","","3","3","1","2,100","Townhouse","2005","2","","No","",""
"1501","A11860012","C","3390","1324 NW 1st Ave","PROGRESSO ","","$515,000","","2","2","0","¤875","Single","1953","0","No","No","Detached","¤6,755"
"1501","F10492553","C","3470","531 SW 18th Ave #45","Oak Hammock ","","$515,000","","3","2","1","1,877","Single","2006","2","No","No","",""
"1501","A11708932","C","3800","511 SE 5th Ave Unit#614","NURIVER LANDING CONDO NU RIVER LANDING","","$515,000","","2","2","0","¤1,379","Condo","2006","1","","Yes","",""
"1501","F10500000","C","3810","425 N Andrews Ave Unit#303","avenue lofts avenue lofts","","$515,000","","1","1","0","1,022","Condo","2003","1","","No","",""
"1501","A11778008","C","3490","553 SW 19th Ter Unit#553","RIVERSIDE NO 2 The Edge on 20th","","$514,995","","3","2","1","¤1,484","Townhouse","2021","1","","No","",""
"1501","R10995920","C","3270","110 N Federal Hwy Unit#505","The Waverly ","","$514,000","","2","2","0","1,350","Condo","2005","1","No","No","",""
"1501","F10483548","C","3380","814 NE 14th Ct","Middle River Terrace ","","$512,000","","2","2","0","1,200","Single","1958","0","No","No","","6,250"
"1501","B26035702","C","3700","300 NE 3rd Avenue Unit#301n","GEO M PHIPPENS ","","$511,361","","1","1","0","587","Condo","2028","1","No","No","","0"
"1501","F10470323","C","3370","2631 NE 14th Ave Unit#211","WILTON STATION WILTON STATION","","$510,000","","2","2","0","1,072","Condo","2006","0","","No","",""
"1501","F10546694","C","3460","1136 NW 5th Court","Tuskegee Park 3-9 B ","","$510,000","","4","3","0","1,256","Single","1997","1","No","No","","7,000"
"1501","A11786788","C","3470","1960 Riverside Dr","RIVERSIDE PARK ","","$510,000","","4","3","0","¤1,262","Single","1946","0","Yes","No","Detached","¤7,509"
"1501","A11960475","C","3390","1213 NW 6th Ave","PROGRESSO ","","$509,999","","4","2","0","¤1,323","Single","1955","1","No","No","Detached","¤10,135"
"1501","F10442314","C","3280","1212 SE 2nd Ct Unit#304","Las Olas Manor 2 Las Olas Manor 2","","$509,000","","2","2","0","1,218","Condo","1975","0","","No","",""
"1501","F10520880","C","3370","2124 NE 9th Ave Unit#2124","Wilton Pines Townhomes Wilton Pines Townhomes","","$509,000","","2","2","1","1,292","Townhouse","1982","0","","No","",""
"1501","A11825468","C","3470","1332 SW 2nd Ct Unit#1332","VILLAGE AT SAILBOAT BEND VILLAGE AT SAILBOAT BEND","","$509,000","","3","2","1","¤1,977","Condo","2005","0","","No","",""
"1501","F10481186","C","3170","2100 S Ocean Dr Unit#5H","SKY HARBOUR EAST SKY HARBOUR EAST","","$507,000","","1","1","0","900","Condo","1964","1","","Yes","",""
"1501","F10484833","C","3260","1142 Seminole Dr Unit#A2","Bay Club Bay Club","","$503,000","","2","2","0","810","Condo","1956","0","","Yes","",""
"1501","F10462031","C","3260","1142 Seminole Dr Unit#A2","Bay Club Bay Club","","$503,000","","2","2","0","810","Condo","1956","0","","Yes","",""
"1501","A11891924","C","3810","425 N Andrews Ave","AVENUE LOFTS CONDO ONE ","","$502,500","","1","1","0","¤1,015","Single","2003","0","Yes","No","Attached",""
"1501","F10397926","C","3010","1005 NW 18th Ct","Lauderdale Villas 29-37 B ","","$500,000","","3","2","0","1,592","Single","1953","0","Yes","No","","10,391"
"1501","R11125935","C","3160","550 Bayshore Drive Unit#506","BAYSHORE EMBASSY CONDO ","","$500,000","","2","2","0","1,100","Condo","1970","0","No","No","High Rise",""
"1501","A11753869","C","3160","551 N Fort Lauderdale Beach Blvd Unit#R1810","551 FLB CONDOMINIUM RESID Conrad","","$500,000","","1","1","0","¤579","Condo","2009","1","","Yes","",""
"1501","F10434781","C","3160","2841 N Ocean Blvd Unit#810","Vantage View Condo Vantage View Condo","","$500,000","","2","2","0","1,200","Condo","1976","1","","No","",""
"1501","A11786182","C","3240","2200 NE 33rd Ave Unit#10F","WHITE EGRET CONDO White Egret Condo","","$500,000","","2","1","1","¤1,103","Condo","1971","0","","No","",""
"1501","A11612823","C","3331","232 SW 22nd St","LAUDERDALE ","","$500,000","","2","1","0","¤1,194","Single","1950","2","No","No","Attached","¤6,750"
"1501","R11086219","C","3400","2012 NW 11th Avenue","Hillmont-Middle River Vist ","","$500,000","","3","2","0","1,513","Single","1958","0","Yes","No","Garden Apartment",""
"1501","A11790192","C","3400","1100 NW 7th Ave","PROGRESSO ","","$500,000","","3","2","0","¤1,258","Single","1950","0","No","No","Detached","¤6,755"
"1501","A11933331","C","3470","609 SW 20th St","PINEHURST REV PL OF PORTI ","","$500,000","","3","1","0","¤1,155","Single","1948","0","Yes","No","Detached","¤7,712"
"1501","A11770182","C","3500","216 SW 9th St","LAUDERDALE ","","$500,000","","4","4","1","¤875","Single","2025","1","No","No","Detached","¤3,323"
"1501","A11880807","C","3560","612 NW 15th Ave","LINCOLN PARK CORR PLAT ","","$500,000","","4","2","","¤1,254","Single","1997","0","No","No","Detached","¤5,000"
"1501","F10445257","C","3600","919 SE 13TH ST Unit#2","Rio Vista Townhomes Rio Vista Townhomes","","$500,000","","2","2","1","1,240","Townhouse","1986","0","","No","",""
"1501","A11899009","C","3800","511 SE 5th Ave Unit#2209","NURIVER LANDING CONDO NURIVER","","$500,000","","2","2","0","¤1,246","Condo","2006","1","","No","",""
"1501","A11746518","C","3380","1967 NE 15th Ave Unit##1967","RESUBDIVISION OF LINDA EDGEWATER TOWNHOMES","","$499,999","","2","2","1","¤1,056","Townhouse","1987","0","","Yes","",""
"1501","A11717304","C","3480","905 SW 22nd St","RICKEL ADDITION ","","$499,959","","2","2","0","¤834","Single","1951","0","No","No","Detached","¤8,637"
"1501","A11717309","C","3490","2720 SW 13th Ave","DEVONSHIRE ","","$499,959","","3","2","0","¤1,178","Single","1951","0","No","No","Attached","¤6,120"
"1501","R11001914","C","3390","1607 NW 2nd Avenue","PROGRESSO AM PLAT OF BLKS ","","$499,933","","4","2","0","1,468","Single","1950","0","No","No","Ranch","6,003"
"1501","F10535544","C","3270","100 N Federal Highway Unit#1226","The Waverly at Las Olas The Waverly at Las Olas","","$499,900","","2","2","0","1,325","Condo","2005","1","No","No","","0"
"1501","F10543417","C","3370","1743 NE 4th Avenue","River Landings River Landings","","$499,900","","2","2","1","1,760","Townhouse","2002","1","","No","",""
"1501","A11981551","C","3390","1544 NW 4th Ave","PROGRESSO ","","$499,900","","3","2","0","¤1,689","Single","1953","0","No","No","Detached","¤6,754"
"1501","F10461333","C","3390","2825 NW 9th Ave","Jenada Villas 1 Add 42-7 ","","$499,900","","3","2","0","1,205","Single","1957","0","No","No","","6,504"
"1501","F10534482","C","3470","401 SW 4th Avenue Unit#301","Esplanade Esplanade","","$499,900","","2","2","0","1,227","Condo","2004","1","","Yes","",""
"1501","F10431101","C","3270","100 N Federal Hwy Unit#1224","WAVERLY WAVERLY","","$499,500","","2","2","0","1,228","Condo","2005","1","","No","",""
"1501","A11689299","C","3010","551 N Fort Lauderdale Beach Blvd Unit#H1403","551 FLB CONDOMINIUM HOTEL Ocean Resort","","$499,000","","1","1","1","¤731","Condo","2009","1","","Yes","",""
"1501","A11978934","C","3160","601 N Ft Lauderdale Bch Blvd Unit#713","THE ATLANTIC HOTEL THE ATLANTIC HOTEL","","$499,000","","1","1","","","Hotel","2025","1","","Yes","",""
"1501","F10531737","C","3160","720 Bayshore Dr Unit#701","Nautical Towers Condo Nautical Towers Condo","","$499,000","","2","2","0","1,473","Condo","1971","0","","No","",""
"1501","F10468310","C","3160","601 N Ft Lauderdale Bch Blvd Unit#1116","THE ATLANTIC HOTEL CONDO THE ATLANTIC HOTEL CONDO","","$499,000","","1","1","0","465","Condo","2004","1","","Yes","",""
