"","MLS # Link","St","Area","Address","Subdivision/Complex","","List Price","Sale Price","#Beds","#FBaths","#HBaths","SqFt LA","Type of Property","Year Built","#Garage Spaces","Pool YN","Waterfront Property (Y/N)","Design","Lot SqFt"
"2001","F10419558","X","3160","2715 N Ocean Blvd Unit#9F","Embassy Towers Embassy Towers","","$369,000","","1","1","0","900","Condo","1973","1","","No","",""
"2001","A11727852","X","3800","520 SE 5th Ave Unit#2206","LAS OLAS BY THE RIVER CON Las Olas By The River","","$369,000","","2","2","0","¤1,136","Condo","2001","1","","No","",""
"2001","F10472895","X","3160","3015 N Ocean Boulevard Unit#18j","Berkley South Berkley South","","$365,000","","2","2","0","1,144","Condo","1974","1","","No","","0"
"2001","F10466565","X","3470","1101 River Reach Dr Unit#110","River Reach River Reach","","$365,000","","2","2","0","1,500","Condo","1982","1","","Yes","",""
"2001","F10417499","X","3800","520 SE 5th Ave Unit#2204","LAS OLAS BY THE RIVER LAS OLAS BY THE RIVER","","$365,000","","2","2","0","1,083","Condo","2001","1","","No","",""
"2001","F10527424","X","3170","1900 S Ocean Drive Unit#502","Breakwater Tower Breakwater Tower","","$364,900","","2","2","0","1,036","Co-Op","1962","0","","No","",""
"2001","F10478443","X","3560","1518 NW 11th St","Lauderdale Manor 25-12 B ","","$364,000","","2","1","0","1,095","Single","1950","0","No","No","","7,896"
"2001","F10484160","X","3260","1170 N Federal Hwy Unit#509","East Point Towers East Point Towers","","$363,000","","2","2","0","1,344","Condo","1973","80","","Yes","",""
"2001","F10426629","X","3160","3015 N Ocean Unit#17E","Berkley South Berkley South","","$360,000","","1","1","1","935","Condo","1974","1","","No","",""
"2001","F10534743","X","3170","1920 S Ocean Drive Unit#306","Atlantic Towers CO-OP Atlantic Towers CO-OP","","$360,000","","3","3","0","1,329","Co-Op","1961","0","","No","",""
"2001","F10526905","X","3260","1160 N Federal Hwy Unit#1118","East Point Towers East Point Towers","","$360,000","","1","1","1","1,211","Condo","1978","1","","Yes","",""
"2001","F10482458","X","3390","3271 NW 18th street","lauderdale manors ","","$360,000","","3","1","0","1,500","Single","1968","0","No","No","",""
"2001","F10456905","X","3370","1800 N Andrews Ave Unit#11L","DRAKE TOWER DRAKE TOWER","","$359,900","","2","2","0","1,084","Condo","1974","0","","Yes","",""
"2001","F10509021","X","3380","1160 N Federal Hwy Unit#623","East Point Towers East Point Towers","","$359,900","","2","2","0","1,491","Condo","1978","1","","Yes","",""
"2001","F10534590","X","3400","942 NW 12th Street","LAUDERDALE MANORS ","","$359,900","","2","1","0","720","Single","1953","1","No","No","","6,600"
"2001","A11808600","X","3460","844 NW 15th Ave","LINCOLN PARK THIRD ADD ","","$359,900","","2","1","0","¤625","Single","1953","0","No","No","Attached","¤5,000"
"2001","A11711788","X","3600","2033 SE 10th Ave Unit#616","VILLAGE EAST CONDO VILLAGE EAST CONDO","","$359,900","","2","2","0","¤1,054","Condo","2000","1","","No","",""
"2001","A11812992","X","3160","2300 NE 33rd Ave Unit#402","EVERGLADES CLUB CONDO EVERGLADES CLUB CONDO","","$359,000","","2","2","1","¤1,369","Condo","1986","1","","No","",""
"2001","F10463217","X","3160","3020 NE 32nd AVE Unit#510","THE TIDES THE TIDES","","$359,000","","1","1","0","815","Condo","2005","1","","No","",""
"2001","A11853404","X","3270","150 NE 15th Ave Unit#140","PINE CREST VILLAGE II AT Pine Crest Village","","$359,000","","2","2","0","¤1,280","Condo","1970","0","","No","",""
"2001","F10404646","X","3470","1101 River Reach Drive Unit#205","River Reach River Reach","","$359,000","","2","2","0","1,110","Condo","1982","0","","Yes","",""
"2001","F10422583","X","3600","1777 SE 15th St Unit#414","Cromwell East Cromwell East","","$359,000","","2","1","1","840","Condo","1974","0","","Yes","",""
"2001","F10529523","X","3700","315 NE 3rd Ave Unit#1509","Strada 315 Strada 315","","$359,000","","1","1","1","826","Condo","2007","1","","No","",""
"2001","F10497541","X","3370","2631 NE 14th Ave Unit#309","Wilton Station Wilton Station","","$358,000","","1","1","1","1,049","Condo","2006","0","","No","",""
"2001","F10491190","X","3260","1170 N Federal Hwy Unit#311","East Point Towers East Point Towers","","$355,000","","2","2","0","1,491","Condo","1973","0","","Yes","",""
"2001","F10521200","X","","1000 SE 4th Street","Riverview Garden Condos Riverview Garden Condos","","$350,000","","2","2","0","850","Condo","1956","","No","Yes","","0"
"2001","F10529110","X","3160","2841 N Ocean Blvd Unit#303","Vantage View Condo Vantage View Condo","","$350,000","","2","2","0","1,100","Condo","1976","1","","No","",""
"2001","F10475499","X","3160","3015 N Ocean Blvd Unit#15E","The Berkley South condo The Berkley South condo","","$350,000","","1","1","1","935","Condo","1974","1","","No","",""
"2001","B26013138","X","3280","1000 SE 4th Street Unit#127","Riverview Garden Condos ","","$350,000","","2","2","0","850","Condo","1956","","No","Yes","Garden Apartment","0"
"2001","A11632093","X","3390","650 Tennis Club Dr Unit#302","TENNIS CLUB LENGLEN CONDO TENNIS CLUB LENGLEN CONDO","","$350,000","","3","2","1","¤1,496","Condo","1972","0","","No","",""
"2001","F10473197","X","3490","2612 SW 14th Ave","Devonshire 22-29 B ","","$350,000","","2","1","0","1,083","Single","1949","1","No","No","","6,120"
"2001","F10422642","X","3570","1000 River Reach Dr Unit#503","RIVER REACH RIVER REACH","","$350,000","","1","1","0","900","Condo","1971","0","","Yes","",""
"2001","F10468946","X","3600","1510 SE 15th St Unit#205","Marina Del Mar Marina Del Mar","","$350,000","","2","2","0","940","Condo","1964","0","","Yes","",""
"2001","A11667101","X","3600","1731 SE 15th St Unit#315","CROMWELL WEST CONDO Cromwell West","","$350,000","","2","1","1","¤814","Condo","1973","0","","Yes","",""
"2001","F10402992","X","3600","1777 SE 15th St Unit#214","Cromwell East Cromwell East","","$350,000","","2","1","1","840","Condo","1974","0","","Yes","",""
"2001","A11871442","X","3700","315 NE 3rd Ave Unit#1902","STRADA 315 CONDO Strada 315 Condo","","$350,000","","1","1","0","¤607","Condo","2007","1","","No","",""
"2001","F10501459","X","3800","520 SE 5th Ave Unit#3704","LAS OLAS BY THE RIVER LAS OLAS BY THE RIVER","","$350,000","","1","1","0","786","Condo","2001","1","","No","",""
"2001","F10454247","X","3600","2107 SE 10th Ave Unit#826","Village East Village East","","$349,975","","1","1","0","878","Townhouse","2001","1","","No","",""
"2001","R11026632","X","3260","2670 E Sunrise Boulevard Unit#409","GALLERY ONE CONDO ","","$349,900","","2","2","0","836","","1988","1","No","Yes","",""
"2001","A11540891","X","3260","1170 N Federal Hwy Unit#311","EAST POINT TOWERS CONDO EAST POINT TOWERS","","$349,900","","2","2","0","¤1,491","Condo","1973","1","","Yes","",""
"2001","F10452552","X","3470","1101 River Reach Dr Unit#206","RIVER REACH RIVER REACH","","$349,900","","2","2","0","1,250","Condo","1982","1","","Yes","",""
"2001","A11667709","X","3800","520 SE 5th Ave Unit#2213","LAS OLAS BY THE RIVER CON Las Olas By The River","","$349,900","","2","1","0","¤894","Condo","2001","1","","No","",""
"2001","F10463943","X","3370","2450 NE 15th Ave Unit#201","OLIVEWOOD CONDO OLIVEWOOD CONDO","","$349,777","","2","2","0","950","Condo","1975","0","","No","",""
"2001","F10473235","X","3160","2200 NE 33rd Ave Unit#4D","White Egret White Egret","","$349,000","","1","1","1","1,103","Condo","1971","0","","No","",""
"2001","F10419690","X","3160","3015 N Ocean Blvd Unit#4D","Berkley South Berkley South","","$349,000","","1","1","1","995","Condo","1974","1","","No","",""
"2001","R11037869","X","3260","1160 N Federal Highway Unit#320","EAST POINT TOWERS CONDO ","","$349,000","","1","1","1","1,138","Condo","1978","1","No","Yes","",""
"2001","B26004140","X","3280","1790 E Las Olas Boulevard Unit#11","MAYFAIR ARMS CO-OP ","","$349,000","","2","2","0","1,150","Co-Op","1959","","Yes","Yes","",""
"2001","F10533717","X","3370","2970 NE 16th Avenue Unit#214","River Shores River Shores","","$349,000","","3","2","0","1,200","Condo","1966","","","Yes","","0"
"2001","F10499186","X","3370","3010 NE 16th Ave Unit#405","Rivers Bend Rivers Bend","","$349,000","","2","2","0","1,100","Condo","1972","0","","Yes","",""
"2001","A11555604","X","3390","650 Tennis Club Dr Unit#302","TENNIS CLUB LENGLEN CONDO The Tennis Club Condomini","","$349,000","","3","2","1","¤1,496","Condo","1972","0","","No","",""
"2001","A11683402","X","3470","610 W Las Olas Blvd Unit#312N","SYMPHONY NORTH CONDO The Symphony","","$349,000","","1","1","0","¤776","Condo","2005","1","","Yes","",""
"2001","F10501451","X","3600","601 SE 5th Ct Unit#301","Riverview South Riverview South","","$349,000","","2","1","0","730","Condo","1969","0","","No","",""
"2001","A11579776","X","3600","1731 SE 15th St Unit#402","CROMWELL WEST CONDO Cromwell West","","$349,000","","2","1","1","¤814","Condo","1973","0","","Yes","",""
"2001","A11583463","X","3170","200 S Birch Rd Unit#1212","LEISURE BEACH CONDO Leisure Beach Condo","","$347,900","","1","1","0","¤647","Condo","1970","0","","No","",""
"2001","F10485092","X","3170","1920 S Ocean Dr Unit#202","Atlantic Towers Co-op Atlantic Towers Co-op","","$347,500","","2","2","0","1,036","Co-Op","1961","0","","No","",""
"2001","F10535074","X","3160","3020 NE 32nd Avenue Unit#510","TIDES AT BRIDGESIDE TIDES AT BRIDGESIDE","","$345,000","","1","1","0","815","Condo","2002","1","","No","",""
"2001","A11540920","X","3160","2200 NE 33rd Ave Unit#2J","WHITE EGRET CONDO WHITE EGRET CONDO","","$345,000","","2","2","0","¤1,425","Condo","1971","0","","No","",""
"2001","F10425640","X","3160","505 N Fort Lauderdale Beach Blvd Unit#1506","Q Club Resort & Residence Q Club Resort & Residence","","$345,000","","1","1","1","906","Condo","2006","0","","Yes","",""
"2001","F10468681","X","3170","1900 S Ocean Dr Unit#812","Breakwater Towers Breakwater Towers","","$345,000","","2","2","0","1,293","Co-Op","1962","0","","No","",""
"2001","F10466596","X","3390","1309 NW 3rd Avenue","Progresso 2-18 D ","","$345,000","","3","2","0","1,529","Single","1954","0","No","No","","6,755"
"2001","F10490997","X","3270","1220 NE 3rd Street Unit#205","Devonshire Devonshire","","$344,990","","2","2","0","920","Condo","1974","","","No","","0"
"2001","F10393758","X","3270","1515 E Broward Blvd Unit#301","PINE CREST VILLAGE 1 PINE CREST VILLAGE 1","","$344,900","","2","2","0","960","Condo","1966","1","","No","",""
"2001","B26004149","X","3160","3020 NE 32nd Avenue Unit#510","TIDES AT BRIDGESIDE SQUARE ","","$342,500","","1","1","0","815","Condo","2002","1","No","No","","0"
"2001","F10533758","X","3470","900 River Reach Drive Unit#425","River Reach Condos River Reach Condos","","$342,500","","2","2","0","1,013","Condo","1971","0","","Yes","",""
"2001","F10478307","X","3260","1160 N Federal Hwy Unit#216","EAST POINT TOWERS EAST POINT TOWERS","","$340,000","","2","2","0","1,611","Condo","1978","1","","Yes","",""
"2001","A11809942","X","3390","680 Tennis Club Dr Unit#110","TENNIS CLUB BROOKS CONDO Brooks","","$340,000","","3","2","1","¤1,496","Condo","1974","0","","No","",""
"2001","A11579135","X","3400","1402 NW 13th Ct","LAUDERDALE MANORS ADD REV ","","$340,000","","2","1","0","¤984","Single","1953","0","No","No","Detached","¤6,855"
"2001","A11885952","X","3600","1731 SE 15th St Unit#315","CROMWELL WEST CONDO Cromwell West","","$340,000","","2","1","1","¤814","Condo","1973","0","","Yes","",""
"2001","F10491654","X","3600","1510 SE 15th St Unit#205","Marina Del Mar Marina Del Mar","","$340,000","","2","2","0","940","Condo","1964","0","","Yes","",""
"2001","A11816862","X","3700","533 NE 3rd Ave Unit#304","SOLE AT FORT LAUDERDALE Sole","","$340,000","","2","2","0","¤1,240","Condo","2005","1","","No","",""
"2001","F10467755","X","3800","520 SE 5th Ave Unit#2501","LAS OLAS BY THE RIVER LAS OLAS BY THE RIVER","","$339,900","","1","1","0","894","Condo","2001","1","","No","",""
"2001","A11549066","X","3160","3015 N Ocean Blvd Unit#6E","BERKLEY SOUTH CONDO Berkley South","","$339,000","","1","1","1","¤935","Condo","1974","0","","No","",""
"2001","F10466314","X","3390","1316 NW 8th Ave Unit#A","South Middle River South Middle River","","$339,000","","3","1","1","1,134","Condo","1981","0","","No","",""
"2001","F10472821","X","3470","1350 River Reach Drive Unit#106","RIVER REACH RIVER REACH","","$339,000","","1","1","1","900","Condo","1972","0","","Yes","",""
"2001","F10443073","X","3500","610 W Las Olas Blvd Unit#115N","Symphony North Symphony North","","$339,000","","1","1","0","776","Condo","2005","1","","Yes","",""
"2001","F10498608","X","3700","533 NE 3rd Ave Unit#506","SOLE AT FORT LAUDERDALE SOLE AT FORT LAUDERDALE","","$339,000","","2","2","0","1,240","Condo","2005","1","","No","",""
"2001","F10544390","X","3800","2005 SE 10th Avenue Unit#410","Village East Village East","","$339,000","","2","2","0","1,054","Condo","2000","","","No","","0"
"2001","A11931856","X","3800","520 SE 5th Ave Unit#3505","LAS OLAS BY THE RIVER CON LAS OLAS BY THE RIVER CON","","$339,000","","1","1","0","¤808","Condo","2006","1","","No","",""
"2001","A11855402","X","3800","2009 SE 10th Ave Unit#303","VILLAGE EAST CONDO VILLAGE EAST CONDO","","$339,000","","2","2","0","¤1,054","Condo","2000","0","","No","",""
"2001","F10321066","X","3160","505 N Fort Lauderdale Beach Blvd Unit#713","Q Club Resort & Residence Q Club Resort & Residence","","$335,000","","1","1","1","868","Condo","2006","0","","Yes","",""
"2001","F10506943","X","3280","401 SE 25 Ave Unit#402","Riviera Towers Riviera Towers","","$335,000","","1","1","0","685","Co-Op","1958","0","","Yes","",""
"2001","A11784232","X","3470","1101 River Reach Dr Unit#110","RIVER REACH CONDOMINIUM I River Reach Condominium","","$335,000","","2","2","0","¤1,500","Condo","1982","0","","Yes","",""
"2001","A11761397","X","3470","900 River Reach Dr Unit#505","RIVER REACH RIVER REACH CONDOMINIUM I","","$335,000","","2","2","0","¤1,025","Condo","1971","0","","No","",""
"2001","F10550163","X","3600","1600 SE 15th Street Unit#305","Plaza 15 Plaza 15","","$335,000","","2","2","0","1,020","Condo","1973","0","","Yes","",""
"2001","F10480303","X","3600","601 SE 5th Ct Unit#301","Riverview South Riverview South","","$335,000","","2","1","0","730","Condo","1969","0","","No","",""
"2001","A11678006","X","3600","2424 SE 17th Cswy Unit#202B","VILLAGE AT HARBOR BEACH C VILLAGE AT HARBOR BEACH","","$335,000","","2","2","0","¤885","Condo","1967","1","","No","",""
"2001","F10542704","X","3460","630 NW 10th Terrace Unit#4","N/A N/A","","$334,900","","3","2","1","1,125","Townhouse","2007","0","","No","",""
"2001","F10468846","X","3170","1920 S Ocean Dr Unit#504","Atlantic Towers Atlantic Towers","","$334,000","","1","1","0","805","Co-Op","1961","0","","No","",""
"2001","F10492538","X","3160","505 N Ft Lauderdale Bch Boulevard Unit#1013","Q Club Resort & Residence Q Club Resort & Residence","","$332,000","","1","1","1","868","Condo","2006","0","","Yes","",""
"2001","F10450345","X","3270","917 NE 16th Ave Unit#7","Crossroads Condo Crossroads Condo","","$330,000","","2","2","0","960","Condo","1977","0","","No","",""
"2001","A11903211","X","3370","1455 Holly Heights Dr Unit#17","FUSION GARDENS CONDO Fusion Gardens","","$330,000","","2","2","0","¤1,012","Townhouse","1987","0","","No","",""
"2001","F10444636","X","3390","1150 NW 30th Ct Unit#305","Wilton Shores Wilton Shores","","$330,000","","3","2","0","1,354","Condo","1964","0","","Yes","",""
"2001","F10519554","X","3470","1000 River Reach Dr Unit#209","River Reach River Reach","","$330,000","","2","2","0","900","Condo","1971","0","","Yes","",""
"2001","F10432126","X","3470","1101 River Reach Dr Unit#105","River reach River reach","","$330,000","","1","1","1","970","Condo","1982","1","","Yes","",""
"2001","F10465143","X","3540","617 NW 13th Ter","Lincoln Park Corr 5-2 B ","","$330,000","","2","1","0","950","Single","1955","0","No","No","","5,000"
"2001","F10554244","X","3600","1510 SE 15th Street Unit#106","Marina Del Mar Condo Marina Del Mar Condo","","$330,000","","2","2","0","940","Condo","1964","","","Yes","","0"
"2001","F10444848","X","3160","3015 N Ocean Blvd Unit#3J","The Berkley South The Berkley South","","$329,999","","2","2","0","1,144","Condo","1974","1","","No","",""
"2001","F10468172","X","3370","2660 NE 8th Ave Unit#108","Grove At Wilton Manors Grove At Wilton Manors","","$329,999","","2","1","0","614","Condo","1971","0","","No","",""
"2001","F10465800","X","3160","2715 N ocean blvd Unit#9F","Embassy Towers Embassy Towers","","$329,900","","1","1","0","900","Condo","1973","1","","No","",""
"2001","F10452458","X","3470","1301 River Reach Dr Unit#514","RIVER REACH RIVER REACH","","$329,900","","1","1","1","900","Condo","1974","0","","No","",""
"2001","F10439337","X","3170","1850 S Ocean Dr Unit#118","LAKE MAYAN APARTMENTS LAKE MAYAN APARTMENTS","","$329,000","","2","1","0","760","Co-Op","1963","0","","Yes","",""
"2001","A11491749","X","3600","1625 SE 10th Ave Unit#903","RUNAWAY BAY CONDO RUNAWAY BAY","","$329,000","","2","2","0","¤1,260","Condo","1975","1","","No","",""
"2001","F10453728","X","3800","520 SE 5th Ave Unit#1101","LAS OLAS BY THE RIVER LAS OLAS BY THE RIVER","","$329,000","","1","1","0","894","Condo","2001","1","","No","",""
"2001","F10355326","X","3160","200 S Birch Rd Unit#612","Leisure Beach Condo Leisure Beach Condo","","$328,000","","1","1","0","647","Condo","1970","0","","No","",""
"2001","F10486866","X","3160","550 Bayshore Dr Unit#205","Bayshore Embassy Bayshore Embassy","","$325,000","","1","1","0","680","Condo","1970","0","","No","",""
"2001","F10482804","X","3160","200 S Birch Unit#1102","Leisure Beach Condo Leisure Beach Condo","","$325,000","","1","1","0","647","Condo","1972","0","","Yes","",""
"2001","A11662166","X","3160","2200 NE 33rd Ave Unit#2J","WHITE EGRET CONDO WHITE EGRET","","$325,000","","2","2","0","¤1,425","Condo","1971","0","","No","",""
"2001","F10435658","X","3160","505 N Ft Lauderdale Bch Blvd Unit#1009","Q Club Resort & Residence Q Club Resort & Residence","","$325,000","","0","1","0","584","Condo","2006","0","","Yes","",""
"2001","F10387073","X","3260","888 NE Intracoastal Drive Unit#2-G","SUNRISE TOWER SUNRISE TOWER","","$325,000","","1","1","1","960","Condo","1973","0","","Yes","",""
"2001","A11669683","X","3280","180 Isle Of Venice Dr Unit#432","The Oasis-Nurmi Isle The Oasis-Nurmi Isle","","$325,000","","1","1","0","¤760","Co-Op","1959","0","","Yes","",""
"2001","R11075177","X","3370","59 NE 20th Court Unit#4h","Manor Grove Village 3 ","","$325,000","","2","1","1","960","Townhouse","1972","0","Yes","No","",""
"2001","F10451484","X","3370","2450 NE 15th Ave Unit#204","Olivewood Olivewood","","$325,000","","2","2","0","950","Condo","1975","0","","No","",""
"2001","F10450317","X","3390","1404 NW 4th Ave","Progresso 2-18 D ","","$325,000","","2","1","0","720","Single","1958","0","No","No","","3,376"
"2001","R11108708","X","3460","1315 NW 2nd Street","SEMINOLE FOREST ","","$325,000","","3","2","1","1,250","Townhouse","2008","1","No","No","",""
"2001","R11108672","X","3460","202 NW 14th Avenue Unit#C-1","SEMINOLE FOREST ","","$325,000","","2","2","1","1,250","Townhouse","2007","1","No","No","","2,691"
"2001","F10461438","X","3470","1350 River Reach Drive Unit#111","River Reach River Reach","","$325,000","","2","2","0","1,110","Condo","1972","0","","No","",""
"2001","R11100298","X","3480","900 SW 12th Street Unit#108","RIO NUEVO A CONDO ","","$325,000","","2","2","0","1,000","Condo","1966","0","No","Yes","",""
"2001","R11037155","X","3480","900 SW 12th Street Unit#110","RIO NUEVO A CONDO ","","$325,000","","2","2","0","1,000","Condo","1966","0","No","Yes","",""
"2001","F10442508","X","3550","9 NE 19th Ct Unit#112C","Manor Grove Village One Manor Grove Village One","","$325,000","","2","2","0","1,180","Condo","1970","0","","No","",""
"2001","F10526002","X","3600","1405 Miami Rd Unit#9","SeaBreeze II Condominium SeaBreeze II Condominium","","$325,000","","1","1","0","622","Condo","1976","0","","No","",""
"2001","F10515751","X","3600","1535 SE 15th Street Unit#305","HARBOR VIEW APTS CONDO HARBOR VIEW APTS CONDO","","$325,000","","2","2","0","1,016","Condo","1963","0","","Yes","",""
"2001","F10454634","X","3600","1405 Miami Rd Unit#9","SeaBreeze II Condominium SeaBreeze II Condominium","","$325,000","","1","1","0","622","Condo","1976","0","","No","",""
"2001","A11937659","X","3800","2009 SE 10th Ave Unit#303","VILLAGE EAST CONDO VILLAGE EAST CONDO","","$325,000","","2","2","0","¤1,054","Condo","2000","0","","No","",""
"2001","F10467555","X","3800","520 SE 5th Ave Unit#3703","Las Olas by the River Las Olas by the River","","$325,000","","1","1","0","793","Condo","2001","1","","No","",""
"2001","A11740342","X","3170","1920 S Ocean Dr Unit#1009","ATLANTIC TOWERS CO-OP ATLANTIC TOWERS","","$324,999","","1","1","0","¤805","Co-Op","1961","0","","Yes","",""
"2001","F10428720","X","3160","505 N Fort Lauderdale Beach Blvd Unit#1406","Q CLUB RESORT & RESIDENCE Q CLUB RESORT & RESIDENCE","","$324,900","","1","1","1","906","Condo","2006","1","","Yes","",""
"2001","F10412124","X","3160","505 N Fort Lauderdale Beach Blvd Unit#1209","Q CLUB Resort Q CLUB Resort","","$324,900","","0","1","0","584","Hotel","2006","0","","No","",""
"2001","A11910079","X","3460","630 NW 14th Way","LINCOLN PARK CORR PLAT ","","$324,900","","2","1","0","¤850","Single","1962","2","No","No","Detached","¤4,500"
"2001","R11036586","X","3470","1350 River Reach Drive Unit#514","RIVER REACH 6 CONDO ","","$324,900","","1","1","1","920","Condo","1972","0","No","No","High Rise",""
"2001","F10443476","X","3170","1920 S Ocean Dr Unit#609","ATLANTIC TOWERS ATLANTIC TOWERS","","$324,700","","1","1","0","805","Co-Op","1961","0","","No","",""
"2001","F10422071","X","3160","505 N Fort Lauderdale Beach Blvd Unit#606","Q Club Resort & Residence Q Club Resort & Residence","","$324,000","","1","1","1","906","Condo","2006","0","","Yes","",""
"2001","R11023284","X","3160","2400 NE 33rd Avenue Unit#211","OCEAN GARDEN CONDO ","","$323,500","","2","2","0","930","Condo","1968","0","No","No","",""
"2001","F10452377","X","3160","505 N Ft Lauderdale Bch Blvd Unit#2207","Q Club Resort & Residence Q Club Resort & Residence","","$320,000","","0","1","0","584","Condo","2006","0","","Yes","",""
"2001","A11591569","X","3160","505 N Fort Lauderdale Beach Blvd Unit#605","Q CLUB RESORT & RESIDENCE Q CLUB RESORT & RESIDENCE","","$320,000","","1","1","1","¤906","Condo","2006","0","","Yes","",""
"2001","A11796512","X","3170","200 S Birch Rd Unit#1111","LEISURE BEACH CONDO Leisure Beach","","$320,000","","1","1","0","¤647","Condo","1970","0","","No","",""
"2001","R11136862","X","3260","2670 E Sunrise Boulevard Unit#409","GALLERY ONE CONDO ","","$320,000","","2","2","0","836","Condo","1988","1","No","Yes","","0"
"2001","F10469851","X","3370","1111 NE 6th Ave","Progresso 2-18 D ","","$320,000","","2","1","0","1,106","Single","1946","1","No","No","","6,768"
"2001","F10465845","X","3480","1200 SW 12th St Unit#200","Rio Nuevo Rio Nuevo","","$320,000","","2","2","0","1,020","Condo","1968","0","","Yes","",""
"2001","R11062332","X","3600","1777 SE 15th Street Unit#206","CROMWELL EAST ","","$320,000","","2","1","1","840","Condo","1974","0","No","Yes","High Rise",""
"2001","F10472087","X","3170","2420 SE 17th St Unit#C 307","VILLAGE AT HARBOR BEACH VILLAGE AT HARBOR BEACH","","$319,900","","2","2","0","900","Condo","1967","0","","No","",""
"2001","F10412383","X","3260","1160 N Federal Hwy Unit#423","East Point Towers East Point Towers","","$319,900","","2","2","0","1,344","Condo","1978","1","","Yes","",""
"2501","A11653116","X","3390","620 Tennis Club Dr Unit#311","TENNIS CLUB TILDEN CONDO Tennis Club Tilden","","$319,900","","2","2","1","¤1,496","Condo","1972","0","","Yes","",""
"2501","F10538071","X","3160","200 S Birch Unit#701","Leisure Beach Condominium Leisure Beach Condominium","","$319,000","","2","1","0","756","Condo","1970","0","","Yes","",""
"2501","F10478344","X","3160","2200 NE 33rd Ave Unit#4D","White Egret White Egret","","$319,000","","1","1","1","1,103","Condo","1971","1","","No","",""
"2501","F10414252","X","3160","505 N Fort Lauderdale Beach Blvd Unit#1815","Q Club Resort & Residence Q Club Resort & Residence","","$319,000","","0","1","0","451","Condo","2006","0","","Yes","",""
"2501","F10415586","X","3370","3000 NE 5th Ter Unit#106-A","River Manor Condo River Manor Condo","","$319,000","","2","2","0","1,000","Condo","1973","0","","No","",""
"2501","F10473654","X","3700","315 NE 3rd Ave Unit#902","STRADA 315 STRADA 315","","$319,000","","1","1","0","607","Condo","2007","1","","No","",""
"2501","A11758627","X","3800","520 SE 5th Ave Unit#2307","LAS OLAS BY THE RIVER CON las olas by the river","","$319,000","","1","1","0","¤816","Condo","2001","1","","Yes","",""
"2501","R11042860","X","3160","505 N Fort Lauderdale Beach Boulevard Unit#1206","Q CLUB RESORT & RESIDENCES ","","$317,000","","1","1","1","906","Condo","2006","0","No","Yes","",""
"2501","A11806194","X","3040","1421 SW 27th Ct","HIBISCUS GARDENS ","","$315,000","","2","1","0","¤888","Single","1945","0","No","No","Detached","¤4,738"
"2501","F10457983","X","3160","505 N Ft Lauderdale Bch Blvd Unit#806","Q Club Resort & Residence Q Club Resort & Residence","","$315,000","","1","1","1","906","Condo","2006","0","","Yes","",""
"2501","F10424918","X","3160","2701 N Ocean Blvd Unit#2F","EMBASSY TOWER EMBASSY TOWER","","$315,000","","1","1","0","900","Condo","1972","1","","No","",""
"2501","F10423144","X","3260","2900 NE 30TH ST Unit#I-7","LAUDERDALE TOWER CONDO LAUDERDALE TOWER CONDO","","$315,000","","1","1","0","730","Condo","1964","0","","Yes","",""
"2501","F10445182","X","3460","433 NW 15th Terr","Riverbend ","","$315,000","","2","1","0","780","Single","1965","0","No","No","",""
"2501","F10486054","X","3600","1625 SE 10th Ave Unit#608","Runaway Bay Runaway Bay","","$315,000","","2","2","0","1,020","Condo","1975","2","","No","",""
"2501","A11630597","X","3600","1777 SE 15th St Unit#217","CROMWELL EAST CONDO Cromwell East Condo","","$315,000","","2","1","1","¤840","Condo","1974","1","","Yes","",""
"2501","A11516830","X","3600","1535 SE 15th St Unit#304","HARBOR VIEW APTS CONDO HARBOR VIEW","","$315,000","","1","1","0","¤688","Condo","1963","1","","Yes","",""
"2501","A11708629","X","3700","533 NE 3rd Ave Unit#147","SOLE AT FORT LAUDERDALE SOLE AT FORT LAUDERDALE","","$315,000","","1","1","0","¤960","Condo","2005","1","","No","",""
"2501","A11561666","X","3990","2907 NE 8th Ter Unit#201","MIDDLE RIVER HOMES CONDO Middle River Homes","","$315,000","","2","2","0","¤761","Condo","1986","1","","No","",""
"2501","F10466642","X","3400","1112 NW 15th Ave","Lauderdale Manors Add 30- ","","$314,900","","2","1","0","720","Single","1953","0","No","No","","6,300"
"2501","F10483248","X","3160","901 N Birch Rd Unit#A9","Marine Colony Villas Marine Colony Villas","","$310,000","","1","1","0","490","Co-Op","1955","0","","Yes","",""
"2501","R10969012","X","3370","119 NE 19th Court Unit#112g","MANOR GROVE VILLAGE TWO CO ","","$310,000","","2","2","0","1,180","Condo","1971","0","No","No","",""
"2501","F10531058","X","3390","620 Tennis Club Drive Unit#111","Tennis Club Tennis Club","","$310,000","","3","2","1","1,342","Condo","1972","","No","Yes","","0"
"2501","F10464071","X","3700","533 NE 3rd Ave Unit#548","Sole Sole","","$310,000","","1","1","0","667","Condo","2005","1","","No","",""
"2501","F10469485","X","3160","3015 N Ocean Blvd Unit#6E","Berkley South Condo Berkley South Condo","","$309,900","","1","1","1","935","Condo","1974","1","","No","",""
"2501","F10456788","X","3160","505 N Ft Lauderdale Bch Blvd Unit#2006","Q Club Resort & Residence Q Club Resort & Residence","","$309,900","","1","1","1","906","Condo","2006","0","","Yes","",""
