"PERIOD_BEGIN"	"PERIOD_END"	"PERIOD_DURATION"	"REGION_TYPE"	"REGION_TYPE_ID"	"TABLE_ID"	"IS_SEASONALLY_ADJUSTED"	"REGION"	"CITY"	"STATE"	"STATE_CODE"	"PROPERTY_TYPE"	"PROPERTY_TYPE_ID"	"MEDIAN_SALE_PRICE"	"MEDIAN_SALE_PRICE_MOM"	"MEDIAN_SALE_PRICE_YOY"	"MEDIAN_LIST_PRICE"	"MEDIAN_LIST_PRICE_MOM"	"MEDIAN_LIST_PRICE_YOY"	"MEDIAN_PPSF"	"MEDIAN_PPSF_MOM"	"MEDIAN_PPSF_YOY"	"MEDIAN_LIST_PPSF"	"MEDIAN_LIST_PPSF_MOM"	"MEDIAN_LIST_PPSF_YOY"	"HOMES_SOLD"	"HOMES_SOLD_MOM"	"HOMES_SOLD_YOY"	"PENDING_SALES"	"PENDING_SALES_MOM"	"PENDING_SALES_YOY"	"NEW_LISTINGS"	"NEW_LISTINGS_MOM"	"NEW_LISTINGS_YOY"	"INVENTORY"	"INVENTORY_MOM"	"INVENTORY_YOY"	"MONTHS_OF_SUPPLY"	"MONTHS_OF_SUPPLY_MOM"	"MONTHS_OF_SUPPLY_YOY"	"MEDIAN_DOM"	"MEDIAN_DOM_MOM"	"MEDIAN_DOM_YOY"	"AVG_SALE_TO_LIST"	"AVG_SALE_TO_LIST_MOM"	"AVG_SALE_TO_LIST_YOY"	"SOLD_ABOVE_LIST"	"SOLD_ABOVE_LIST_MOM"	"SOLD_ABOVE_LIST_YOY"	"PRICE_DROPS"	"PRICE_DROPS_MOM"	"PRICE_DROPS_YOY"	"OFF_MARKET_IN_TWO_WEEKS"	"OFF_MARKET_IN_TWO_WEEKS_MOM"	"OFF_MARKET_IN_TWO_WEEKS_YOY"	"PARENT_METRO_REGION"	"PARENT_METRO_REGION_METRO_CODE"	"LAST_UPDATED"
"2019-10-01"	"2019-12-31"	90	"neighborhood"	1	56336	false	"Fort Lauderdale, FL - Croissant Park"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	467500	0.005376344086	0.5714285714	300000	-0.1150442478	-0.2103185049	273.354564756	0.2226404169	0.109869401	276.497695853	0.07410730619	0.06552415564	9	2	1.25	11	0.375	2.666666667	3	-0.4	-0.7272727273	9	-0.3571428571	-0.3571428571	NA	NA	NA	98	12	-32.5	0.9761542756	0.001455339275	0.006374253018	0	0	0	NA	NA	NA	0.09090909091	-0.03409090909	0.09090909091	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2018-04-01"	"2018-06-30"	90	"neighborhood"	1	56071	false	"Fort Lauderdale, FL - Knoll Ridge"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	235000	0	-0.1607142857	429900	0	0.1095625242	227.580878458	0	0.1297765038	277.027027027	0.01422475107	0.3015668535	4	0	3	3	-0.25	2	7	0	0.75	10	0.25	1.5	NA	NA	NA	48.5	0	12.5	0.8354076629	0	-0.1304426303	0	0	0	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2020-11-01"	"2021-01-31"	90	"neighborhood"	1	55634	false	"Fort Lauderdale, FL - Colee Hammock"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	1320000	0	NA	972500	1.017634855	NA	502.474305291	0	NA	377.930056305	-0.05709828528	NA	1	0	NA	2	-0.3333333333	NA	2	-0.5	NA	7	-0.125	NA	NA	NA	NA	138	0	NA	0.9435310936	0	NA	0	0	NA	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2019-02-01"	"2019-04-30"	90	"neighborhood"	1	129196	false	"Fort Lauderdale, FL - Harbordale"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	203000	-0.004901960784	-0.03333333333	225000	0.04651162791	-0.01746724891	220.170454545	0.01063734984	0.006493506494	225.392156863	-0.01072625038	-0.03696078431	5	-0.1666666667	-0.4444444444	6	0.5	-0.5384615385	9	-0.1818181818	-0.4	13	-0.1333333333	0.625	NA	NA	NA	40	-6.5	-82	0.9549766158	-0.003246104512	0.0007728062347	0	0	0	NA	NA	NA	0.1666666667	-0.08333333333	-0.0641025641	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2014-05-01"	"2014-07-31"	90	"neighborhood"	1	141202	false	"Fort Lauderdale, FL - Harbour Inlet"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	200000	0	NA	275000	0	NA	285.714285714	0	NA	392.857142857	0	NA	1	0	NA	1	0	NA	1	0	NA	1	0	NA	NA	NA	NA	97	0	NA	0.8514261388	0	NA	0	0	NA	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2022-03-01"	"2022-05-31"	90	"neighborhood"	1	143693	false	"Fort Lauderdale, FL - Las Olas Isles"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	4500000	0	0.8556701031	6495000	-0.5359056806	1.855572653	666.864256076	0	0.1872798912	1506.493506494	-0.09954854006	1.921209248	1	0	-0.8571428571	1	-0.5	-0.8333333333	5	0.6666666667	-0.1666666667	8	0.3333333333	1	NA	NA	NA	171	0	110.5	0.9384775808	0	0.005649987487	0	0	0	NA	NA	NA	0	0	-0.3333333333	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2013-10-01"	"2013-12-31"	90	"neighborhood"	1	56070	false	"Fort Lauderdale, FL - Lake Ridge"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	142500	0	1.855711423	102873	-0.1818984302	1.061583166	114.380032206	0.04509674097	0.5586858096	114.07221131	-0.03038620387	0.5544910559	2	-0.5	1	1	0	0	2	-0.3333333333	NA	4	0	NA	NA	NA	NA	31	8	NA	0.9727398206	0.07025279482	-0.02726017943	0	0	0	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2023-02-01"	"2023-04-30"	90	"neighborhood"	1	140421	false	"Fort Lauderdale, FL - North Golf Estates"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	236000	0	0.04424778761	300000	0.07142857143	-0.1428571429	292.793435013	0	0.2022668482	323.275862069	0.042121561	-0.1428571429	2	0	0	3	0.5	2	3	-0.25	2	3	0	2	NA	NA	NA	44	0	-1.5	1.008333333	0	0.002215424546	0.5	0	0	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2016-07-01"	"2016-09-30"	90	"neighborhood"	1	134209	false	"Fort Lauderdale, FL - Beverly Heights"	"Fort Lauderdale"	"Florida"	"FL"	"Townhouse"	13	521500	-0.2157894737	NA	1172000	0	NA	253.559441728	0.1133737892	NA	423.707179521	0	NA	2	1	NA	2	0	NA	2	0	NA	1	0	NA	NA	NA	NA	162	-36	NA	0.9493637527	-0.001995331677	NA	0	0	NA	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2015-10-01"	"2015-12-31"	90	"neighborhood"	1	397850	false	"Fort Lauderdale, FL - Seminole Forest"	"Fort Lauderdale"	"Florida"	"FL"	"Townhouse"	13	129000	NA	NA	155540	NA	NA	92.739036664	NA	NA	111.81883537	NA	NA	1	NA	NA	2	NA	NA	2	NA	NA	3	NA	NA	NA	NA	NA	60	NA	NA	0.8605737158	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2016-04-01"	"2016-06-30"	90	"neighborhood"	1	135500	false	"Fort Lauderdale, FL - Flagler Village"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	389600	0.2154110123	0.5042471042	304500	-0.1224783862	-0.03330264453	254.153569825	-0.08451971797	0.1686129191	300.03609175	-0.003203009531	0.128597299	3	-0.25	-0.5	2	-0.3333333333	-0.7777777778	6	0	-0.3333333333	6	-0.25	-0.6	NA	NA	NA	39	8	-54	0.9619042379	0.01790628085	-0.004620178951	0	0	0	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2020-08-01"	"2020-10-31"	90	"neighborhood"	1	55948	false	"Fort Lauderdale, FL - Galt Mile"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	385000	-0.09305064782	-0.2935779817	394990	-0.07927738928	-0.2540321058	328.235294118	-0.02431417027	0.09428994905	371.975806452	0.0997545582	0.03328346606	17	0.2142857143	0.1333333333	20	0.1764705882	0.05263157895	31	0	0.9375	49	0	0.2894736842	NA	NA	NA	168	49	17	0.9305930988	0.007670573733	-0.02977362267	0	0	0	NA	NA	NA	0.05	-0.06764705882	0.05	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2015-04-01"	"2015-06-30"	90	"neighborhood"	1	55743	false	"Fort Lauderdale, FL - Lauderdale Isles"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	394500	0.01153846154	0.3603448276	429000	0.07518796992	0.4304768256	197.793117285	0.0238323169	0.09364282859	244.612181156	0.03483197476	0.2993237899	8	1.666666667	-0.1111111111	9	0.8	0.8	11	0	1.2	12	0	1	NA	NA	NA	50	1	-124	0.977669323	-0.08178440685	0.07158471206	0.125	-0.2083333333	0.01388888889	NA	NA	NA	0.2222222222	-0.3777777778	0.2222222222	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2016-06-01"	"2016-08-31"	90	"neighborhood"	1	130358	false	"Fort Lauderdale, FL - Durrs"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	86000	NA	NA	62500	NA	NA	72.390572391	NA	NA	56.746956747	NA	NA	1	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	12	NA	NA	1.075	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2024-04-01"	"2024-06-30"	90	"neighborhood"	1	141201	false	"Fort Lauderdale, FL - Coral Ridge Country Club Estates"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	525000	0.4788732394	-0.511627907	925000	0.3663220089	1.202380952	369.765194506	-0.03700669344	-0.3095629582	444.280752584	0.02789891343	0.3671862842	13	0.1818181818	0.08333333333	17	0.4166666667	1.428571429	21	-0.3	0.1666666667	37	-0.075	0.3703703704	NA	NA	NA	77.5	-20.5	9.5	0.958302862	0.005276793515	-0.03282581992	0.07692307692	-0.01398601399	-0.00641025641	NA	NA	NA	0.1176470588	-0.04901960784	0.1176470588	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2021-06-01"	"2021-08-31"	90	"neighborhood"	1	139342	false	"Fort Lauderdale, FL - Central Beach"	"Fort Lauderdale"	"Florida"	"FL"	"Townhouse"	13	1300000	0	NA	NA	NA	NA	592.255125285	0	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	296	0	NA	0.962962963	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2015-11-01"	"2016-01-31"	90	"neighborhood"	1	129441	false	"Fort Lauderdale, FL - Melrose Manors"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	105289	-0.1434626273	-0.0212502905	124950	-0.1039799211	-0.1075	76.234706679	-0.08221883681	0.03706749305	90.453481962	-0.1186280986	0.09513322804	2	-0.6	-0.6666666667	5	-0.1666666667	-0.375	6	-0.4	-0.1428571429	6	-0.25	-0.1428571429	NA	NA	NA	53	-18	-24.5	0.8785140211	-0.0533849895	-0.04056626168	0	0	0	NA	NA	NA	0.4	-0.1	0.275	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2015-02-01"	"2015-04-30"	90	"neighborhood"	1	392975	false	"Fort Lauderdale, FL - Waverly Place"	"Fort Lauderdale"	"Florida"	"FL"	"Townhouse"	13	346500	0.2833333333	0.03048327138	379900	-0.1346241458	0.2176282051	156.422472824	-0.03307738095	-0.2336024289	229.131483715	0.1660130629	-0.05630142124	2	1	0	1	-0.5	0	1	-0.6666666667	0	1	-0.5	0	NA	NA	NA	251	-158	206	0.9663685671	-0.01580676937	0.01774439184	0	0	0	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2015-08-01"	"2015-10-31"	90	"neighborhood"	1	132004	false	"Fort Lauderdale, FL - Bay Colony Club"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	159100.5	-0.2771461219	NA	NA	NA	NA	156.260220588	-0.1480607054	NA	NA	NA	NA	2	0	NA	1	-0.5	NA	NA	NA	NA	2	0	NA	NA	NA	NA	150	36	NA	0.9970451584	0.01471507681	NA	0.5	0	NA	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2019-04-01"	"2019-06-30"	90	"neighborhood"	1	129741	false	"Fort Lauderdale, FL - Seven Isles"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	4500000	NA	NA	2222500	NA	NA	985.761226725	NA	NA	461.871345181	NA	NA	1	NA	NA	NA	NA	NA	2	NA	NA	10	NA	NA	NA	NA	NA	179	NA	NA	0.9193054137	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2020-08-01"	"2020-10-31"	90	"neighborhood"	1	135778	false	"Fort Lauderdale, FL - Hendricks & Venice Isles"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	842500	0	NA	1477500	0.09444444444	NA	311.037378115	0	NA	517.029948967	0.09112468489	NA	2	0	NA	2	1	NA	6	0.2	NA	8	0.1428571429	NA	NA	NA	NA	197.5	0	NA	0.9117109728	0	NA	0	0	NA	NA	NA	NA	0.5	-0.5	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2026-01-01"	"2026-03-31"	90	"neighborhood"	1	55983	false	"Fort Lauderdale, FL - Melrose Park"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	478500	0.06333333333	0.06570155902	530000	0.08729100421	0.2545863416	317.082852199	0.03207359735	0.1878248494	312.163616792	0.05069105443	-0.03432919951	12	0.09090909091	0.3333333333	13	0.8571428571	0.1818181818	15	0.25	0.25	19	-0.1739130435	0.4615384615	NA	NA	NA	91	0	-15	0.9539296804	0.03037627746	-0.03422066972	0.3333333333	0.06060606061	0.1111111111	NA	NA	NA	0.1538461538	0.1538461538	-0.02797202797	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2014-03-01"	"2014-05-31"	90	"neighborhood"	1	55988	false	"Fort Lauderdale, FL - Harbor Beach"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	8000000	NA	NA	3000000	NA	NA	1035.866891104	NA	NA	629.194630872	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	6	NA	NA	NA	NA	NA	779	NA	NA	1.000625391	NA	NA	1	NA	NA	NA	NA	NA	0	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2022-01-01"	"2022-03-31"	90	"neighborhood"	1	55984	false	"Fort Lauderdale, FL - Victoria Park"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	287500	-0.09803921569	0.7424242424	280000	0	-0.1540785498	368	0.1510090323	0.3381818182	361.44	0.007901257143	0.2233256794	7	0.1666666667	0.4	7	-0.2222222222	0.1666666667	7	0	-0.125	2	-0.5	-0.8181818182	NA	NA	NA	44	-27.5	-12	1.002037765	0.0319604005	0.05409938936	0.2857142857	0.2857142857	0.2857142857	NA	NA	NA	0.2857142857	0.06349206349	-0.04761904762	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2024-01-01"	"2024-03-31"	90	"neighborhood"	1	56070	false	"Fort Lauderdale, FL - Lake Ridge"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	799000	0	-0.00125	1000000	0.05263157895	-0.09090909091	442.414174972	0	-0.0573591448	415.385912838	-0.05173330184	-0.1788185904	1	0	-0.5	1	0	-0.6666666667	4	0.3333333333	-0.2	5	0.25	0.25	NA	NA	NA	43	0	-129	1	0	0.0563338006	0	0	0	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2017-01-01"	"2017-03-31"	90	"neighborhood"	1	56181	false	"Fort Lauderdale, FL - Coral Ridge"	"Fort Lauderdale"	"Florida"	"FL"	"Townhouse"	13	445000	0.1194968553	NA	624000	0	NA	265.151515152	-0.1194968553	NA	262.784190699	0.01133805004	NA	3	0.5	NA	3	0.5	NA	6	0	NA	6	0	NA	NA	NA	NA	77	-6	NA	0.9047789134	0.02446239513	NA	0	0	NA	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2026-03-01"	"2026-05-31"	90	"neighborhood"	1	140441	false	"Fort Lauderdale, FL - Idlewyld"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	2150000	-0.3006993007	NA	3495000	0.5540240107	NA	796.886582654	-0.1713622804	NA	1424.785976355	1.106453255	NA	1	-0.5	NA	2	0	NA	1	0	NA	5	-0.1666666667	NA	NA	NA	NA	291	-132.5	NA	0.8977035491	-0.05114822547	NA	0	0	NA	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2022-05-01"	"2022-07-31"	90	"neighborhood"	1	134725	false	"Fort Lauderdale, FL - Navarro Isle"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	5000000	0	NA	NA	NA	NA	1079.447322971	0	NA	NA	NA	NA	1	0	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	199	0	NA	0.8771929825	0	NA	0	0	NA	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2020-08-01"	"2020-10-31"	90	"neighborhood"	1	135500	false	"Fort Lauderdale, FL - Flagler Village"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	407500	0.2557781202	0.1382681564	375000	0	0.6666666667	333.861693597	0.169758125	0.1981082141	302.658486708	-0.06252527401	0.3155555556	2	-0.5	-0.7142857143	4	0	-0.5	5	-0.2857142857	0	12	-0.07692307692	0.2	NA	NA	NA	162	45.5	60	0.9668050276	0.01331264119	0.008828204871	0	0	0	NA	NA	NA	0	0	-0.125	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2025-08-01"	"2025-10-31"	90	"neighborhood"	1	549443	false	"Fort Lauderdale, FL - Twinlakes"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	420000	0	-0.1764705882	569000	0	-0.2231551642	362.068965517	0	0.05283975659	333.138173302	0	-0.1179085235	1	0	0	2	0	1	1	0	-0.5	3	0	0.5	NA	NA	NA	78	0	-23	0.9699769053	0	-0.02031435682	0	0	0	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2019-09-01"	"2019-11-30"	90	"neighborhood"	1	141201	false	"Fort Lauderdale, FL - Coral Ridge Country Club Estates"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	895000	0.02110667427	-0.3431192661	1300000	-0.06137184116	0.6828478964	390.829694323	0.03487775226	-0.03952892896	516.718372975	0.3394606979	0.7080436565	5	0.25	1.5	6	1	NA	11	0.2222222222	0.375	22	0.2222222222	0.8333333333	NA	NA	NA	177	15	154.5	0.9574364492	0.0106408877	0.03458955925	0	0	0	NA	NA	NA	0.1666666667	0.1666666667	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2019-01-01"	"2019-03-31"	90	"neighborhood"	1	55986	false	"Fort Lauderdale, FL - Bermuda Riviera"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	759000	NA	-0.2771428571	1438000	NA	0.1147286822	382.367758186	NA	-0.1802763584	342.243623113	NA	-0.2900335852	1	NA	0	1	NA	-0.5	3	NA	-0.5714285714	7	NA	0.1666666667	NA	NA	NA	232	NA	229	0.9921568627	NA	0.1164270879	0	NA	0	NA	NA	NA	0	NA	-0.5	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2014-05-01"	"2014-07-31"	90	"neighborhood"	1	141186	false	"Fort Lauderdale, FL - Riviera Isles"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	440000	0	NA	427500	-0.07065217391	NA	357.723577236	0	NA	347.56097561	-0.07065217391	NA	1	0	NA	1	0	NA	2	1	NA	1	0	NA	NA	NA	NA	34	0	NA	0.9565217391	0	NA	0	0	NA	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2025-12-01"	"2026-02-28"	90	"neighborhood"	1	141726	false	"Fort Lauderdale, FL - Harbor Drive"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	495000	0	NA	2222500	0.2381615599	NA	528.846153846	0	NA	996.360810233	0.131041306	NA	1	0	NA	1	0	NA	4	-0.2	NA	14	0.1666666667	NA	NA	NA	NA	258	0	NA	1	0	NA	0	0	NA	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2018-08-01"	"2018-10-31"	90	"neighborhood"	1	136351	false	"Fort Lauderdale, FL - Dolphin Isles"	"Fort Lauderdale"	"Florida"	"FL"	"Multi-Family (2-4 Unit)"	4	1120000	0	0.05660377358	NA	NA	NA	271.05517909	0	0.2074741091	NA	NA	NA	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	369	0	362	0.9372384937	0	0.1795544337	0	0	0	NA	NA	NA	0	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2025-03-01"	"2025-05-31"	90	"neighborhood"	1	56014	false	"Fort Lauderdale, FL - Landings"	"Fort Lauderdale"	"Florida"	"FL"	"Condo/Co-op"	3	160000	0	-0.5897435897	444000	0.4117647059	0.4334140436	275.862068966	0	-0.08045977011	369.172024194	0.1216210655	-0.02990462983	1	0	-0.5	1	0	0	6	0	2	8	0.3333333333	1.666666667	NA	NA	NA	17	0	-146.5	0.8888888889	0	-0.02290924705	0	0	0	NA	NA	NA	0	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2019-07-01"	"2019-09-30"	90	"neighborhood"	1	139888	false	"Fort Lauderdale, FL - River Garden Sweeting Estate"	"Fort Lauderdale"	"Florida"	"FL"	"Multi-Family (2-4 Unit)"	4	290500	0	NA	264500	0	NA	147.611788618	0	NA	178.825493612	0	NA	1	0	NA	1	0	NA	2	0	NA	1	0	NA	NA	NA	NA	13	0	NA	0.8829787234	0	NA	0	0	NA	NA	NA	NA	1	0	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2025-10-01"	"2025-12-31"	90	"neighborhood"	1	399412	false	"Fort Lauderdale, FL - Palm Aire Village East"	"Fort Lauderdale"	"Florida"	"FL"	"Townhouse"	13	377500	-0.1117647059	0.04861111111	447500	0.120991984	0.258790436	252.36616681	-0.024975892	-0.2036445403	321.942446043	0.200675473	0.4817634447	2	1	1	2	0	0	1	-0.5	-0.75	1	-0.5	-0.8571428571	NA	NA	NA	71.5	12.5	33.5	0.9421334558	-0.04417427217	-0.0191482531	0	0	0	NA	NA	NA	0.5	0	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2024-06-01"	"2024-08-31"	90	"neighborhood"	1	131476	false	"Fort Lauderdale, FL - Dorsey-Riverbend"	"Fort Lauderdale"	"Florida"	"FL"	"Townhouse"	13	385000	NA	0.1846153846	369000	NA	0.1353846154	268.292682927	NA	0.03189493433	295.2	NA	0.1353846154	1	NA	0	1	NA	0	1	NA	0	2	NA	NA	NA	NA	NA	82	NA	57	1	NA	0	0	NA	0	NA	NA	NA	1	NA	0	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2014-01-01"	"2014-03-31"	90	"neighborhood"	1	56336	false	"Fort Lauderdale, FL - Croissant Park"	"Fort Lauderdale"	"Florida"	"FL"	"Multi-Family (2-4 Unit)"	4	211000	NA	NA	210000	NA	NA	110.935856993	NA	NA	144.333265171	NA	NA	1	NA	NA	2	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	109	NA	NA	1.005240591	NA	NA	1	NA	NA	NA	NA	NA	0.5	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2025-07-01"	"2025-09-30"	90	"neighborhood"	1	55674	false	"Fort Lauderdale, FL - River Oaks"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	875000	-0.2200730903	0.2727272727	925000	-0.259407526	-0.2194092827	624.108416548	0.06839979428	0.427265755	712.634822804	-0.05493658883	0.5090143028	3	0.5	0.5	6	0.5	2	13	0.1818181818	1.6	21	0.1052631579	1.333333333	NA	NA	NA	119	30.5	-92.5	0.9927684232	-0.02341123861	0.1249091913	0.3333333333	-0.1666666667	0.3333333333	NA	NA	NA	0.1666666667	0.1666666667	0.1666666667	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2024-04-01"	"2024-06-30"	90	"neighborhood"	1	56251	false	"Fort Lauderdale, FL - Palm Aire Village West"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	550000	0.05263157895	0.3095238095	565000	0	0.5086782377	282.668414809	0.0249295062	-0.1057951867	312.458361093	0	0.1244967856	8	0.3333333333	1.666666667	6	-0.25	2	5	-0.2857142857	1.5	6	-0.3333333333	2	NA	NA	NA	60	20	32	0.9592916562	0.0004198369452	-0.02633905048	0.125	-0.04166666667	-0.2083333333	NA	NA	NA	0.1666666667	0.1666666667	-0.3333333333	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2024-02-01"	"2024-04-30"	90	"neighborhood"	1	55961	false	"Fort Lauderdale, FL - Shady Banks"	"Fort Lauderdale"	"Florida"	"FL"	"All Residential"	-1	1097450	0.7703661881	0.885652921	1574950	0.6580166333	1.542497377	578.404920711	0.03466221842	0.301647444	863.756542012	0.4928617115	0.7855039907	4	0.3333333333	0	3	0	-0.4	2	-0.3333333333	0	2	-0.5	-0.5	NA	NA	NA	84.5	-46.5	14	0.9401821181	-0.00430313026	0.03572800292	0.25	-0.08333333333	0.25	NA	NA	NA	0	0	-0.4	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
"2021-07-01"	"2021-09-30"	90	"neighborhood"	1	133134	false	"Fort Lauderdale, FL - Progresso Village"	"Fort Lauderdale"	"Florida"	"FL"	"Single Family Residential"	6	400000	NA	NA	399999	NA	NA	285.918513224	NA	NA	285.917798427	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	1.0000025	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	"Fort Lauderdale, FL"	22744	"2026-06-02 14:33:24.470 Z"
