status,area,neighborhood,list_price,sale_price,beds,fbaths,hbaths,sqft,ptype,year_built,garage,pool,waterfront,lot_sqft,baths,age,ask_ppsf,sale_ppsf,discount,geo
Cancelled,3810,Avenue Lofts,560000.0,,1,1,0.0,1178.0,Condo,2005.0,1.0,False,False,,1.0,21.0,475.38200339558574,,,AREA_3810
Cancelled,3380,Villa Medici,559990.0,,3,3,1.0,1780.0,Townhouse,2005.0,2.0,False,False,,3.5,21.0,314.6011235955056,,,Villa Medici
Cancelled,3260,Corinthian,559900.0,,2,2,0.0,1500.0,Condo,1974.0,1.0,False,True,,2.0,52.0,373.26666666666665,,,AREA_3260
Cancelled,3500,Symphony,559900.0,,2,2,0.0,1093.0,Condo,2005.0,1.0,False,True,,2.0,21.0,512.259835315645,,,Symphony
Cancelled,3370,Wilton Station,559000.0,,2,2,0.0,1346.0,Condo,2006.0,0.0,False,False,,2.0,20.0,415.3046062407132,,,Wilton Station
Cancelled,3560,Lauderdale Manors,559000.0,,4,3,0.0,1851.0,Single Family,1955.0,2.0,False,False,7749.0,3.0,71.0,301.9989195029714,,,Lauderdale Manors
Cancelled,3270,East Townhomes,557000.0,,2,2,1.0,1204.0,Townhouse,1981.0,0.0,False,False,,2.5,45.0,462.62458471760795,,,AREA_3270
Cancelled,3160,Sunrise East,555000.0,,1,1,1.0,1000.0,Condo,1969.0,1.0,False,True,,1.5,57.0,555.0,,,AREA_3160
Cancelled,3370,Wilton Station,555000.0,,2,2,0.0,1681.0,Condo,2005.0,1.0,False,False,,2.0,21.0,330.1606186793575,,,Wilton Station
Cancelled,3400,Lauderdale Manors,555000.0,,5,3,0.0,1478.0,Single Family,1960.0,0.0,False,False,10758.0,3.0,66.0,375.50744248985114,,,Lauderdale Manors
Cancelled,3400,Lauderdale Manors,555000.0,,5,3,0.0,1478.0,Single Family,1960.0,0.0,False,False,10758.0,3.0,66.0,375.50744248985114,,,Lauderdale Manors
Cancelled,3500,Lauderdale,552100.0,,3,2,0.0,1056.0,Single Family,1956.0,0.0,False,False,7560.0,2.0,70.0,522.8219696969697,,,Lauderdale
Cancelled,3260,Casa Bayview Ii,550000.0,,2,2,1.0,1349.0,Condo,1988.0,0.0,False,False,,2.5,38.0,407.70941438102295,,,AREA_3260
Cancelled,3280,Marine Tower,550000.0,,2,2,0.0,1230.0,Condo,1969.0,1.0,False,True,,2.0,57.0,447.1544715447154,,,Marine Tower
Cancelled,3280,Marine Tower,550000.0,,3,2,1.0,1896.0,Condo,1969.0,1.0,False,False,,2.5,57.0,290.084388185654,,,Marine Tower
Cancelled,3380,Villa Medici,550000.0,,3,3,1.0,2100.0,Townhouse,2005.0,2.0,False,False,,3.5,21.0,261.9047619047619,,,Villa Medici
Cancelled,3390,Progresso,550000.0,,3,2,0.0,1141.0,Single Family,1954.0,0.0,False,False,6751.0,2.0,72.0,482.0333041191937,,,Progresso
Cancelled,3480,Rickel Addition,550000.0,,2,2,0.0,834.0,Single Family,1951.0,0.0,False,False,8637.0,2.0,75.0,659.4724220623501,,,AREA_3480
Cancelled,3490,Devonshire,550000.0,,3,2,0.0,1178.0,Single Family,1951.0,0.0,False,False,6120.0,2.0,75.0,466.893039049236,,,AREA_3490
Cancelled,3800,Nuriver Landing,550000.0,,2,2,0.0,1246.0,Condo,2006.0,1.0,False,True,,2.0,20.0,441.41252006420547,,,Nuriver Landing
Cancelled,3490,Riverside Thye Edge On,549999.0,,3,2,1.0,1516.0,Townhouse,2021.0,1.0,False,False,,2.5,5.0,362.7961741424802,,,AREA_3490
Cancelled,3810,Avenue Lofts Phase,549999.0,,1,1,0.0,1097.0,Condo,2006.0,1.0,False,False,,1.0,20.0,501.36645396536005,,,AREA_3810
Cancelled,3270,Casa Victoria,549900.0,,2,2,1.0,1418.0,Condo,1990.0,0.0,False,False,,2.5,36.0,387.79971791255286,,,AREA_3270
Cancelled,3390,Maurers Highpoint First,549900.0,,2,2,0.0,1200.0,Single Family,1958.0,0.0,False,False,7499.0,2.0,68.0,458.25,,,AREA_3390
Cancelled,3470,Waverly Place,549900.0,,4,3,0.0,1587.0,Single Family,1936.0,0.0,False,False,3111.0,3.0,90.0,346.5028355387524,,,AREA_3470
Cancelled,3010,Flb Condominium Hotel,549000.0,,1,1,1.0,731.0,Condo,2009.0,1.0,False,True,,1.5,17.0,751.0259917920656,,,AREA_3010
Cancelled,3160,White Egret,549000.0,,2,2,0.0,1425.0,Condo,1971.0,1.0,False,True,,2.0,55.0,385.2631578947368,,,White Egret
Cancelled,3160,Tides Bridgeside Squar,549000.0,,2,2,0.0,1170.0,Condo,2002.0,1.0,False,True,,2.0,24.0,469.2307692307692,,,AREA_3160
Cancelled,3170,Maya Marca,549000.0,,1,1,1.0,1060.0,Condo,1966.0,1.0,False,True,,1.5,60.0,517.9245283018868,,,AREA_3170
Cancelled,3370,Miller Gardens,549000.0,,2,1,0.0,759.0,Single Family,1952.0,0.0,False,False,5880.0,1.0,74.0,723.3201581027668,,,AREA_3370
Cancelled,3390,Jenada Villas,549000.0,,3,2,0.0,1205.0,Single Family,1969.0,0.0,False,False,6505.0,2.0,57.0,455.60165975103735,,,Jenada Villas
Cancelled,3470,River Reach,549000.0,,2,2,0.0,1250.0,Condo,1982.0,1.0,False,True,,2.0,44.0,439.2,,,River Reach
Cancelled,3480,Shady Banks,549000.0,,2,1,0.0,832.0,Single Family,1953.0,0.0,False,False,6665.0,1.0,73.0,659.8557692307693,,,Shady Banks
Cancelled,3480,Yellowstone Park Amen Pla,549000.0,,2,2,0.0,1090.0,Single Family,1948.0,0.0,False,False,5624.0,2.0,78.0,503.6697247706422,,,AREA_3480
Cancelled,3600,Port Residences,549000.0,,2,2,1.0,1475.0,Condo,2005.0,2.0,False,True,,2.5,21.0,372.20338983050846,,,AREA_3600
Cancelled,3800,Mackenzie Manor,549000.0,,3,2,1.0,1911.0,Townhouse,2016.0,2.0,False,False,,2.5,10.0,287.2841444270016,,,AREA_3800
Cancelled,3800,Nuriver Landing,549000.0,,2,2,0.0,1379.0,Condo,2006.0,1.0,False,True,,2.0,20.0,398.1145757795504,,,Nuriver Landing
Cancelled,3160,Vantage View,547000.0,,2,2,0.0,1100.0,Condo,1976.0,2.0,False,True,,2.0,50.0,497.27272727272725,,,Vantage View
Cancelled,3370,Middle River Terrace,547000.0,,2,1,0.0,988.0,Single Family,1952.0,0.0,False,False,6472.0,1.0,74.0,553.6437246963562,,,Middle River Terrace
Cancelled,3400,Lauderdale Manors,547000.0,,4,2,0.0,1686.0,Single Family,1953.0,2.0,False,False,8809.0,2.0,73.0,324.4365361803084,,,Lauderdale Manors
Cancelled,3160,Sunrise East,545000.0,,1,1,1.0,1000.0,Condo,1970.0,0.0,False,True,,1.5,56.0,545.0,,,AREA_3160
Cancelled,3160,Vantage View,545000.0,,2,2,0.0,1100.0,Condo,1976.0,1.0,False,True,,2.0,50.0,495.45454545454544,,,Vantage View
Cancelled,3800,Las Olas,545000.0,,3,2,0.0,1462.0,Condo,2001.0,2.0,False,False,,2.0,25.0,372.77701778385773,,,Las Olas
Cancelled,3500,Croissant Park,544900.0,,3,3,0.0,1095.0,Single Family,1953.0,1.0,False,False,5600.0,3.0,73.0,497.6255707762557,,,Croissant Park
Cancelled,3570,Riverside,544500.0,,2,2,0.0,840.0,Single Family,1924.0,0.0,False,False,6000.0,2.0,102.0,648.2142857142857,,,Riverside
Cancelled,3260,Corinthian On Intraco Corinthian,544000.0,,2,2,0.0,1500.0,Condo,1974.0,1.0,False,True,,2.0,52.0,362.6666666666667,,,AREA_3260
Cancelled,3600,Port,542500.0,,1,1,1.0,1384.0,Condo,2005.0,1.0,False,True,,1.5,21.0,391.9797687861272,,,AREA_3600
Cancelled,3500,Lauderdale,541009.0,,3,2,0.0,1056.0,Single Family,1951.0,0.0,False,False,7560.0,2.0,75.0,512.3191287878788,,,Lauderdale
Cancelled,3160,Flb Condominium Hotel Ocean Resort Residenc,540000.0,,0,1,0.0,577.0,Condo,2015.0,1.0,False,False,,1.0,11.0,935.8752166377816,,,AREA_3160
Cancelled,3380,Villa Medici,540000.0,,2,2,1.0,2080.0,Townhouse,2005.0,2.0,False,False,,2.5,21.0,259.61538461538464,,,Villa Medici
Cancelled,3460,Progresso,540000.0,,3,2,0.0,1709.0,Single Family,2017.0,1.0,False,False,3250.0,2.0,9.0,315.9742539496782,,,Progresso
Cancelled,3460,Progresso,540000.0,,3,2,0.0,1709.0,Single Family,2017.0,1.0,False,False,3250.0,2.0,9.0,315.9742539496782,,,Progresso
Cancelled,3490,Edgewood,540000.0,,3,2,1.0,2350.0,Townhouse,2006.0,1.0,False,False,,2.5,20.0,229.7872340425532,,,AREA_3490
Cancelled,3400,Hillmont Middle River Vis,539999.0,,3,2,0.0,1513.0,Single Family,1958.0,2.0,True,False,6500.0,2.0,68.0,356.90614672835426,,,AREA_3400
Cancelled,3370,River Landings,539000.0,,3,2,1.0,1760.0,Townhouse,2002.0,1.0,False,False,,2.5,24.0,306.25,,,AREA_3370
Cancelled,3390,Maurers Highpoint First Ad,539000.0,,3,2,0.0,1232.0,Single Family,1958.0,,False,False,4705.0,2.0,68.0,437.5,,,AREA_3390
Cancelled,3460,Progresso,539000.0,,2,1,,728.0,Single Family,1946.0,0.0,False,False,10142.0,1.0,80.0,740.3846153846154,,,Progresso
Cancelled,3470,Riverside,539000.0,,2,1,0.0,1026.0,Single Family,1956.0,,False,False,6000.0,1.0,70.0,525.3411306042885,,,Riverside
Cancelled,3500,Crossaint Park,539000.0,,2,1,0.0,697.0,Single Family,1954.0,0.0,False,False,6750.0,1.0,72.0,773.3142037302727,,,AREA_3500
Cancelled,3800,Nuriver Landing,539000.0,,2,2,0.0,1270.0,Condo,2005.0,1.0,False,True,,2.0,21.0,424.40944881889766,,,Nuriver Landing
Cancelled,3160,Tradewinds By Sea,535000.0,,2,2,0.0,1100.0,Condo,1980.0,1.0,False,False,,2.0,46.0,486.3636363636364,,,AREA_3160
Cancelled,3800,Nuriver Landing,535000.0,,2,2,0.0,1113.0,Condo,2005.0,1.0,False,True,,2.0,21.0,480.6828391734052,,,Nuriver Landing
Cancelled,3331,Jenada Villas,534995.0,,3,2,0.0,1560.0,Single Family,1959.0,2.0,False,False,7002.0,2.0,67.0,342.9455128205128,,,Jenada Villas
Cancelled,3380,Villa Medici,534990.0,,3,3,1.0,1780.0,Townhouse,2005.0,2.0,False,False,,3.5,21.0,300.5561797752809,,,Villa Medici
Cancelled,3700,North Lauderdale East Villas,534917.0,,2,2,1.0,1710.0,Condo,2003.0,1.0,False,False,,2.5,23.0,312.8169590643275,,,AREA_3700
Cancelled,3370,Middle River Townhouses,534000.0,,2,2,1.0,1791.0,Townhouse,1981.0,0.0,False,True,,2.5,45.0,298.1574539363484,,,AREA_3370
Cancelled,3470,Riverside Park,534000.0,,3,2,0.0,950.0,Single Family,1960.0,0.0,False,False,5366.0,2.0,66.0,562.1052631578947,,,Riverside Park
Cancelled,3160,Flb Condominium Hotel Ocean Resort Residenc,530000.0,,1,1,0.0,579.0,Condo,2009.0,1.0,False,True,,1.0,17.0,915.371329879102,,,AREA_3160
Cancelled,3400,Progresso,530000.0,,3,2,0.0,1160.0,Single Family,1950.0,0.0,False,False,6748.0,2.0,76.0,456.8965517241379,,,Progresso
Cancelled,3490,Devonshire,530000.0,,3,2,0.0,1304.0,Single Family,1940.0,,False,False,6085.0,2.0,86.0,406.44171779141107,,,AREA_3490
Cancelled,3490,Claire Lake Edgewood Townhomes,530000.0,,3,2,1.0,2350.0,Townhouse,2007.0,1.0,False,False,,2.5,19.0,225.53191489361703,,,AREA_3490
Cancelled,3700,Viceroy Fort Lauderdale,530000.0,,0,1,0.0,539.0,Condo,2029.0,1.0,False,False,,1.0,,983.3024118738405,,,AREA_3700
Cancelled,3480,Lauderdale,529999.0,,2,1,0.0,1072.0,Single Family,1950.0,0.0,True,False,6750.0,1.0,76.0,494.402052238806,,,Lauderdale
Cancelled,3400,Lauderdale Manors,529900.0,,3,2,0.0,1122.0,Single Family,1954.0,0.0,False,False,8785.0,2.0,72.0,472.2816399286988,,,Lauderdale Manors
Cancelled,3260,Sunrise Bay Club Co Op,529000.0,,2,2,0.0,1030.0,Condo,1956.0,0.0,False,True,51150.0,2.0,70.0,513.5922330097087,,,AREA_3260
Cancelled,3260,East Point Towers,529000.0,,2,2,0.0,1920.0,Condo,1978.0,1.0,False,True,,2.0,48.0,275.5208333333333,,,East Point Towers
Cancelled,3370,Wilton Station,527900.0,,2,2,0.0,1402.0,Condo,2006.0,0.0,False,False,,2.0,20.0,376.53352353780315,,,Wilton Station
Cancelled,3160,Vantage View,525000.0,,2,2,0.0,1200.0,Condo,1976.0,1.0,False,False,,2.0,50.0,437.5,,,Vantage View
Cancelled,3160,Garden View Apartments Co Garden View,525000.0,,2,2,0.0,1267.0,Condo,1985.0,0.0,False,False,,2.0,41.0,414.3646408839779,,,AREA_3160
Cancelled,3160,Garden View Apartments Co Central Beach,525000.0,,2,2,0.0,1267.0,Condo,1985.0,0.0,False,False,,2.0,41.0,414.3646408839779,,,AREA_3160
Cancelled,3160,Garden View Apartments Co Garden View,525000.0,,2,2,0.0,1266.0,Condo,1985.0,0.0,False,False,,2.0,41.0,414.6919431279621,,,AREA_3160
Cancelled,3160,Harbor House East,525000.0,,1,1,0.0,640.0,Condo,1966.0,1.0,False,True,,1.0,60.0,820.3125,,,AREA_3160
Cancelled,3170,Everglades House,525000.0,,1,1,1.0,1092.0,Condo,1965.0,0.0,False,True,,1.5,61.0,480.7692307692308,,,AREA_3170
Cancelled,3170,Maya Marca Condominium,525000.0,,2,2,0.0,1214.0,Condo,1966.0,1.0,False,True,,2.0,60.0,432.4546952224053,,,AREA_3170
Cancelled,3170,Maya Marca,525000.0,,1,1,1.0,1179.0,Condo,1966.0,1.0,False,True,,1.5,60.0,445.29262086513995,,,AREA_3170
Cancelled,3280,Marine Tower,525000.0,,2,2,0.0,1230.0,Condo,1969.0,1.0,False,False,,2.0,57.0,426.8292682926829,,,Marine Tower
Cancelled,3370,Progresso,525000.0,,3,2,0.0,1249.0,Single Family,1942.0,0.0,False,False,6760.0,2.0,84.0,420.33626901521217,,,Progresso
Cancelled,3380,Allenwood,525000.0,,2,1,1.0,736.0,Single Family,1959.0,0.0,False,False,7499.0,1.5,67.0,713.3152173913044,,,AREA_3380
Cancelled,3380,Galleria Lofts Condos,525000.0,,2,2,1.0,1938.0,Condo,2017.0,1.0,False,False,,2.5,9.0,270.8978328173375,,,AREA_3380
Cancelled,3380,Las Olas,525000.0,,3,2,0.0,1447.0,Condo,2001.0,2.0,False,False,,2.0,25.0,362.8196268140981,,,Las Olas
Cancelled,3470,Riverside Edge On Th,525000.0,,3,2,1.0,1586.0,Townhouse,2021.0,1.0,False,False,,2.5,5.0,331.02143757881464,,,AREA_3470
Cancelled,3470,Sailboat Bend,525000.0,,3,2,1.0,1939.0,Condo,2005.0,0.0,False,False,,2.5,21.0,270.7581227436823,,,AREA_3470
Cancelled,3470,Waverly Place,525000.0,,2,1,0.0,768.0,Single Family,1940.0,0.0,True,False,6750.0,1.0,86.0,683.59375,,,AREA_3470
Cancelled,3560,Lauderdale Villas,525000.0,,4,2,0.0,1504.0,Single Family,1952.0,0.0,False,False,12465.0,2.0,74.0,349.0691489361702,,,Lauderdale Villas
Cancelled,3700,Viceroy,525000.0,,0,1,0.0,539.0,Condo,2029.0,1.0,False,False,,1.0,,974.025974025974,,,AREA_3700
Cancelled,3260,East Point Tower,523000.0,,2,2,0.0,1920.0,Condo,1973.0,1.0,False,True,,2.0,53.0,272.3958333333333,,,AREA_3260
Cancelled,3160,Embassy Tower Inc Embassy Tower,520000.0,,2,2,0.0,1200.0,Condo,1972.0,1.0,False,False,,2.0,54.0,433.3333333333333,,,AREA_3160
Cancelled,3160,Flb Condominium Hotel Ocean Resort Residenc,520000.0,,1,1,,579.0,Condo,2009.0,1.0,False,True,,1.0,17.0,898.1001727115716,,,AREA_3160
Cancelled,3270,Waverly Las Olas,520000.0,,2,2,0.0,1271.0,Condo,2005.0,1.0,False,False,365.0,2.0,21.0,409.1266719118804,,,Waverly Las Olas
Cancelled,3390,Progresso,520000.0,,2,1,0.0,984.0,Single Family,1950.0,2.0,False,False,6747.0,1.0,76.0,528.4552845528456,,,Progresso
Cancelled,3460,Ft Lauderdale Land Dev,519900.0,,4,2,0.0,1424.0,Single Family,2000.0,1.0,False,False,7750.0,2.0,26.0,365.09831460674155,,,AREA_3460
Cancelled,3500,Croissant Park,519900.0,,3,3,0.0,1095.0,Single Family,1953.0,1.0,False,False,5600.0,3.0,73.0,474.7945205479452,,,Croissant Park
Cancelled,3160,Leisure Beach,519000.0,,1,1,0.0,647.0,Condo,1970.0,0.0,False,True,,1.0,56.0,802.1638330757341,,,AREA_3160
Cancelled,3212,Waverly Las Olas,519000.0,,2,2,0.0,1228.0,Condo,2005.0,1.0,False,False,,2.0,21.0,422.63843648208467,,,Waverly Las Olas
Cancelled,3390,March Estates Amen,519000.0,,2,1,0.0,936.0,Single Family,1956.0,1.0,False,False,6500.0,1.0,70.0,554.4871794871794,,,AREA_3390
Cancelled,3400,Kirk Estates Lot,519000.0,,3,2,0.0,1250.0,Single Family,1977.0,0.0,False,False,3701.0,2.0,49.0,415.2,,,AREA_3400
Cancelled,3700,Strada,519000.0,,2,2,0.0,1155.0,Condo,2007.0,1.0,False,False,,2.0,19.0,449.35064935064935,,,Strada
Cancelled,3800,Nuriver Landing,516000.0,,2,2,0.0,1246.0,Condo,2006.0,1.0,False,False,,2.0,20.0,414.12520064205455,,,Nuriver Landing
Cancelled,3270,Waverly Las Olas,515000.0,,2,2,0.0,1245.0,Condo,2005.0,1.0,False,False,,2.0,21.0,413.6546184738956,,,Waverly Las Olas
Cancelled,3380,Villa Medici,515000.0,,3,3,1.0,1780.0,Townhouse,2006.0,2.0,False,False,,3.5,20.0,289.3258426966292,,,Villa Medici
Cancelled,3380,Villa Medici,515000.0,,3,3,1.0,2100.0,Townhouse,2005.0,2.0,False,False,,3.5,21.0,245.23809523809524,,,Villa Medici
Cancelled,3390,Progresso,515000.0,,2,2,0.0,875.0,Single Family,1953.0,0.0,False,False,6755.0,2.0,73.0,588.5714285714286,,,Progresso
Cancelled,3470,Oak Hammock,515000.0,,3,2,1.0,1877.0,Single Family,2006.0,2.0,False,False,,2.5,20.0,274.3740010655301,,,AREA_3470
Cancelled,3800,Nuriver Landing Nu River Landing,515000.0,,2,2,0.0,1379.0,Condo,2006.0,1.0,False,True,,2.0,20.0,373.4590282813633,,,AREA_3800
Cancelled,3810,Avenue Lofts,515000.0,,1,1,0.0,1022.0,Condo,2003.0,1.0,False,False,,1.0,23.0,503.91389432485323,,,AREA_3810
Cancelled,3490,Riverside Edge On Th,514995.0,,3,2,1.0,1484.0,Townhouse,2021.0,1.0,False,False,,2.5,5.0,347.03167115902966,,,AREA_3490
Cancelled,3270,Waverly,514000.0,,2,2,0.0,1350.0,Condo,2005.0,1.0,False,False,,2.0,21.0,380.74074074074076,,,AREA_3270
Cancelled,3380,Middle River Terrace,512000.0,,2,2,0.0,1200.0,Single Family,1958.0,0.0,False,False,6250.0,2.0,68.0,426.6666666666667,,,Middle River Terrace
Cancelled,3700,Geo Phippens,511361.0,,1,1,0.0,587.0,Condo,2028.0,1.0,False,False,0.0,1.0,,871.1431005110733,,,AREA_3700
Cancelled,3370,Wilton Station,510000.0,,2,2,0.0,1072.0,Condo,2006.0,0.0,False,False,,2.0,20.0,475.74626865671644,,,Wilton Station
Cancelled,3460,Tuskegee Park,510000.0,,4,3,0.0,1256.0,Single Family,1997.0,1.0,False,False,7000.0,3.0,29.0,406.0509554140127,,,AREA_3460
Cancelled,3470,Riverside Park,510000.0,,4,3,0.0,1262.0,Single Family,1946.0,0.0,True,False,7509.0,3.0,80.0,404.1204437400951,,,Riverside Park
Cancelled,3390,Progresso,509999.0,,4,2,0.0,1323.0,Single Family,1955.0,1.0,False,False,10135.0,2.0,71.0,385.4867724867725,,,Progresso
Cancelled,3280,Las Olas,509000.0,,2,2,0.0,1218.0,Condo,1975.0,0.0,False,False,,2.0,51.0,417.8981937602627,,,Las Olas
Cancelled,3370,Wilton Pines Townhomes,509000.0,,2,2,1.0,1292.0,Townhouse,1982.0,0.0,False,False,,2.5,44.0,393.9628482972136,,,AREA_3370
Cancelled,3470,Village Sailboat Bend,509000.0,,3,2,1.0,1977.0,Condo,2005.0,0.0,False,False,,2.5,21.0,257.46079919069297,,,Village Sailboat Bend
Cancelled,3170,Sky Harbour East,507000.0,,1,1,0.0,900.0,Condo,1964.0,1.0,False,True,,1.0,62.0,563.3333333333334,,,AREA_3170
Cancelled,3260,Bay Club,503000.0,,2,2,0.0,810.0,Condo,1956.0,0.0,False,True,,2.0,70.0,620.9876543209876,,,AREA_3260
Cancelled,3260,Bay Club,503000.0,,2,2,0.0,810.0,Condo,1956.0,0.0,False,True,,2.0,70.0,620.9876543209876,,,AREA_3260
Cancelled,3810,Avenue Lofts One,502500.0,,1,1,0.0,1015.0,Single Family,2003.0,0.0,True,False,,1.0,23.0,495.0738916256158,,,AREA_3810
Cancelled,3010,Lauderdale Villas,500000.0,,3,2,0.0,1592.0,Single Family,1953.0,0.0,True,False,10391.0,2.0,73.0,314.07035175879395,,,Lauderdale Villas
Cancelled,3160,Bayshore Embassy,500000.0,,2,2,0.0,1100.0,Condo,1970.0,0.0,False,False,,2.0,56.0,454.54545454545456,,,AREA_3160
Cancelled,3160,Flb Condominium Resid Conrad,500000.0,,1,1,0.0,579.0,Condo,2009.0,1.0,False,True,,1.0,17.0,863.5578583765113,,,AREA_3160
Cancelled,3160,Vantage View,500000.0,,2,2,0.0,1200.0,Condo,1976.0,1.0,False,False,,2.0,50.0,416.6666666666667,,,Vantage View
Cancelled,3240,White Egret,500000.0,,2,1,1.0,1103.0,Condo,1971.0,0.0,False,False,,1.5,55.0,453.30915684496824,,,White Egret
Cancelled,3331,Lauderdale,500000.0,,2,1,0.0,1194.0,Single Family,1950.0,2.0,False,False,6750.0,1.0,76.0,418.7604690117253,,,Lauderdale
Cancelled,3400,Hillmont Middle River Vist,500000.0,,3,2,0.0,1513.0,Single Family,1958.0,0.0,True,False,,2.0,68.0,330.4692663582287,,,AREA_3400
Cancelled,3400,Progresso,500000.0,,3,2,0.0,1258.0,Single Family,1950.0,0.0,False,False,6755.0,2.0,76.0,397.456279809221,,,Progresso
Cancelled,3470,Pinehurst Pl Porti,500000.0,,3,1,0.0,1155.0,Single Family,1948.0,0.0,True,False,7712.0,1.0,78.0,432.9004329004329,,,AREA_3470
Cancelled,3500,Lauderdale,500000.0,,4,4,1.0,875.0,Single Family,2025.0,1.0,False,False,3323.0,4.5,1.0,571.4285714285714,,,Lauderdale
Cancelled,3560,Lincoln Park Corr,500000.0,,4,2,,1254.0,Single Family,1997.0,0.0,False,False,5000.0,2.0,29.0,398.72408293460927,,,AREA_3560
Cancelled,3600,Rio Vista,500000.0,,2,2,1.0,1240.0,Townhouse,1986.0,0.0,False,False,,2.5,40.0,403.2258064516129,,,Rio Vista
Cancelled,3800,Nuriver Landing Nuriver,500000.0,,2,2,0.0,1246.0,Condo,2006.0,1.0,False,False,,2.0,20.0,401.2841091492777,,,AREA_3800
Cancelled,3380,Resubdivision Linda Edgewater Townhomes,499999.0,,2,2,1.0,1056.0,Townhouse,1987.0,0.0,False,True,,2.5,39.0,473.4839015151515,,,AREA_3380
Cancelled,3480,Rickel Addition,499959.0,,2,2,0.0,834.0,Single Family,1951.0,0.0,False,False,8637.0,2.0,75.0,599.4712230215828,,,AREA_3480
Cancelled,3490,Devonshire,499959.0,,3,2,0.0,1178.0,Single Family,1951.0,0.0,False,False,6120.0,2.0,75.0,424.41341256366724,,,AREA_3490
Cancelled,3390,Progresso,499933.0,,4,2,0.0,1468.0,Single Family,1950.0,0.0,False,False,6003.0,2.0,76.0,340.5538147138965,,,Progresso
Cancelled,3270,Waverly Las Olas,499900.0,,2,2,0.0,1325.0,Condo,2005.0,1.0,False,False,0.0,2.0,21.0,377.2830188679245,,,Waverly Las Olas
Cancelled,3370,River Landings,499900.0,,2,2,1.0,1760.0,Townhouse,2002.0,1.0,False,False,,2.5,24.0,284.03409090909093,,,AREA_3370
Cancelled,3390,Progresso,499900.0,,3,2,0.0,1689.0,Single Family,1953.0,0.0,False,False,6754.0,2.0,73.0,295.9739490822972,,,Progresso
Cancelled,3390,Jenada Villas,499900.0,,3,2,0.0,1205.0,Single Family,1957.0,0.0,False,False,6504.0,2.0,69.0,414.85477178423236,,,Jenada Villas
Cancelled,3470,Esplanade,499900.0,,2,2,0.0,1227.0,Condo,2004.0,1.0,False,True,,2.0,22.0,407.4164629176854,,,AREA_3470
Cancelled,3270,Waverly,499500.0,,2,2,0.0,1228.0,Condo,2005.0,1.0,False,False,,2.0,21.0,406.75895765472313,,,AREA_3270
Cancelled,3010,Flb Condominium Hotel Ocean Resort,499000.0,,1,1,1.0,731.0,Condo,2009.0,1.0,False,True,,1.5,17.0,682.6265389876881,,,AREA_3010
Cancelled,3160,Nautical Towers,499000.0,,2,2,0.0,1473.0,Condo,1971.0,0.0,False,False,,2.0,55.0,338.7644263408011,,,AREA_3160
Cancelled,3160,Atlantic Hotel,499000.0,,1,1,0.0,465.0,Condo,2004.0,1.0,False,True,,1.0,22.0,1073.1182795698924,,,AREA_3160
Cancelled,3160,Flb Condominium Hotel Ocean Resort Residences,499000.0,,1,1,0.0,579.0,Condo,2009.0,1.0,False,True,,1.0,17.0,861.8307426597582,,,AREA_3160
Cancelled,3270,Waverly Las Olas,499000.0,,2,2,0.0,1220.0,Condo,2005.0,1.0,False,False,,2.0,21.0,409.0163934426229,,,Waverly Las Olas
Cancelled,3280,Burton Point,499000.0,,2,1,1.0,800.0,Condo,1969.0,0.0,False,False,,1.5,57.0,623.75,,,AREA_3280
Cancelled,3280,Marine Tower,499000.0,,2,2,0.0,1230.0,Condo,1969.0,1.0,False,False,,2.0,57.0,405.6910569105691,,,Marine Tower
Cancelled,3280,Four Seasons,499000.0,,1,1,1.0,1455.0,Condo,1959.0,1.0,False,True,,1.5,67.0,342.9553264604811,,,Four Seasons
Cancelled,3370,Lauderdale Park,499000.0,,3,3,0.0,1560.0,Single Family,1955.0,0.0,True,False,8256.0,3.0,71.0,319.87179487179486,,,Lauderdale Park
Cancelled,3380,Progresso,499000.0,,2,1,0.0,985.0,Single Family,1969.0,0.0,True,False,5995.0,1.0,57.0,506.5989847715736,,,Progresso
Cancelled,3400,Hillmont Middle River Vist,499000.0,,3,2,0.0,1513.0,Single Family,1958.0,0.0,True,False,,2.0,68.0,329.8083278255122,,,AREA_3400
Cancelled,3400,Kirk Estates Lot,499000.0,,3,2,0.0,1290.0,Single Family,1977.0,0.0,False,False,3701.0,2.0,49.0,386.8217054263566,,,AREA_3400
Cancelled,3470,Village Sailboat Bend,499000.0,,3,2,1.0,1939.0,Condo,2005.0,0.0,False,True,,2.5,21.0,257.34914904589994,,,Village Sailboat Bend
Cancelled,3480,Rickel Addition,499000.0,,2,2,0.0,834.0,Single Family,1951.0,0.0,False,False,8637.0,2.0,75.0,598.3213429256595,,,AREA_3480
Cancelled,3490,Devonshire,499000.0,,3,2,0.0,1178.0,Single Family,1951.0,0.0,False,False,6120.0,2.0,75.0,423.5993208828523,,,AREA_3490
Cancelled,3490,Reserve Edgewood Edge,499000.0,,3,2,1.0,1377.0,Townhouse,2019.0,1.0,False,False,,2.5,7.0,362.38198983297025,,,AREA_3490
Cancelled,3500,Lauderdale,499000.0,,2,1,0.0,1288.0,Single Family,1946.0,0.0,False,False,8610.0,1.0,80.0,387.4223602484472,,,Lauderdale
